office,state,race,year,election_type,party,candidate,fec_id,reports,receipts_sept,receipts_full_from_reports,receipts_final_csv
H,TX,TX-18,2024,Regular,R,Lana Centonze,H4TX18161,8,43392.83,69381.33,69381.33
H,TX,TX-19,2024,Regular,D,Nathan Lewis,H2TX02417,5,0.00,0.00,0
H,TX,TX-19,2024,Regular,R,Jodey Arrington,H6TX19099,11,2734627.83,3269201.47,3269201.47
H,TX,TX-20,2024,Regular,D,Joaquin Castro,H2TX35011,11,526606.62,689806.69,689806.69
H,TX,TX-21,2024,Regular,D,Kristin Hook,H4TX21108,8,279387.36,514005.34,514005.34
H,TX,TX-21,2024,Regular,R,Chip Roy,H8TX21307,11,2170131.54,2899549.54,2899549.54
H,TX,TX-22,2024,Regular,D,Marquette Greene-Scott,H4TX22197,7,25498.62,68733.64,68733.64
H,TX,TX-22,2024,Regular,R,Troy Nehls,H0TX22302,11,678553.59,896335.99,896335.99
H,TX,TX-23,2024,Regular,D,Limon,H4TX23138,9,111740.37,127205.30,127205.3
H,TX,TX-23,2024,Regular,R,Tony Gonzales,H0TX35015,12,5312372.14,5949591.43,5949591.43
H,TX,TX-24,2024,Regular,D,Sam Eppler,H2TX24197,10,707569.87,1161955.52,1161955.52
H,TX,TX-24,2024,Regular,R,Beth Van Duyne,H0TX24209,11,2551217.62,3126069.38,3126069.38
H,TX,TX-25,2024,Regular,R,Roger Williams,H2TX33040,11,1602876.42,1916400.00,1916400.0
H,TX,TX-26,2024,Regular,D,Ernest Lineberger,H4TX26172,8,38815.24,110143.30,110143.3
H,TX,TX-26,2024,Regular,R,Brandon Gill,H4TX26149,8,1443401.46,1779342.50,1779342.5
H,TX,TX-27,2024,Regular,D,Tanya Lloyd,H4TX27089,7,27879.00,60032.08,60032.08
H,TX,TX-27,2024,Regular,R,Michael Cloud,H8TX27049,11,515587.80,798397.10,798397.1
H,TX,TX-28,2024,Regular,D,Henry Cuellar,H2TX23082,11,2176689.26,2492808.62,2492808.62
H,TX,TX-28,2024,Regular,R,Jay Furman,H4TX28129,9,227166.58,780703.95,780703.95
H,TX,TX-29,2024,Regular,D,Sylvia Garcia,H8TX29052,11,680094.98,938007.37,938007.37
H,TX,TX-29,2024,Regular,R,Alan Garza,H4TX29036,9,15236.68,34169.18,34169.18
H,TX,TX-30,2024,Regular,D,Jasmine Crockett,H2TX30178,11,2012422.45,3114949.74,3114949.74
H,TX,TX-30,2024,Regular,R,J J Jefferson,H2TX01146,11,0.00,0.00,0.0
H,TX,TX-31,2024,Regular,D,Stuart Whitlow,H4TX31081,9,175831.32,311836.57,311836.57
H,TX,TX-31,2024,Regular,R,John Carter,H2TX31044,11,1032693.31,1217908.23,1217908.23
H,TX,TX-32,2024,Regular,D,Julie Johnson,H4TX32089,10,1526883.17,2071913.87,2071913.87
H,TX,TX-32,2024,Regular,R,Darrell Day,H2TX32182,12,150496.65,232281.55,232281.55
H,TX,TX-33,2024,Regular,D,Marc Veasey,H2TX33073,11,1256843.72,1878488.62,1878488.62
H,TX,TX-34,2024,Regular,D,Vicente Gonzalez,H6TX15162,11,2079292.65,3109468.00,3109468.0
H,TX,TX-34,2024,Regular,R,Mayra Flores,H2TX34113,11,4233070.50,6926111.49,6926111.49
H,TX,TX-35,2024,Regular,D,Greg Casar,H2TX35144,11,908324.94,1116006.32,1116006.32
H,TX,TX-35,2024,Regular,R,Steven Wright,H4TX35025,9,25278.08,36440.81,36440.81
H,TX,TX-36,2024,Regular,R,Brian Babin,H6TX02079,11,823833.05,1192438.26,1192438.26
H,TX,TX-37,2024,Regular,D,Lloyd Doggett,H4TX10028,11,773255.65,1541302.79,1541302.79
H,TX,TX-37,2024,Regular,R,Jenny Garcia Sharon,H0TX35064,2,375.00,375.00,375.0
H,TX,TX-38,2024,Regular,D,Melissa McDonough,H4TX38011,10,143310.67,193004.57,193004.57
H,TX,TX-38,2024,Regular,R,Wesley Hunt,H0TX07170,13,1722350.48,2777569.46,2777569.46
H,UT,UT-01,2024,Regular,D,Bill Campbell,H4UT01132,6,22000.00,112000.00,124000.0
H,UT,UT-01,2024,Regular,R,Blake Moore,H0UT01205,11,1948803.73,2633423.21,2633423.21
H,UT,UT-02,2024,Regular,R,Celeste Maloy,H4UT02296,13,1623398.53,1922683.97,1922683.97
H,UT,UT-03,2024,Regular,D,Glenn Wright,H2UT03306,10,47733.00,83347.80,83347.8
H,UT,UT-03,2024,Regular,R,Mike Kennedy,H4UT03260,7,682612.00,1032661.67,1032661.67
H,UT,UT-04,2024,Regular,D,Katrina Fallick-Wang,H4UT04060,7,3773.98,11286.31,11286.31
H,UT,UT-04,2024,Regular,R,Burgess Owens,H0UT04076,10,1065025.73,1473808.21,1473808.21
H,VA,VA-01,2024,Regular,D,Leslie Mehta,H4VA01096,8,295506.20,722446.49,722446.49
H,VA,VA-01,2024,Regular,R,Robert Wittman,H8VA01147,11,2147002.12,2845017.73,2845017.73
H,VA,VA-02,2024,Regular,D,Missy Cotter Smasal,H4VA02060,9,1282860.35,3250762.89,3250762.89
H,VA,VA-02,2024,Regular,R,Jennifer Kiggans,H2VA02064,13,4233404.59,6481317.57,6481317.57
H,VA,VA-03,2024,Regular,D,Bobby Scott,H6VA01117,11,619920.44,869636.81,869636.81
H,VA,VA-03,2024,Regular,R,John Sitka,H4VA03100,6,2160.00,5866.06,5866.06
H,VA,VA-04,2024,Regular,D,Jennifer McClellan,H4VA04066,12,1431942.39,1854762.24,2767794.48
H,VA,VA-04,2024,Regular,R,Bill Moher III,H4VA07192,10,411713.67,413819.27,413819.27
H,VA,VA-05,2024,Regular,D,Gloria Tinsley Witt,H4VA05089,8,58478.17,362896.50,362896.5
H,VA,VA-05,2024,Regular,R,John McGuire,H0VA07133,0,,,1848418.1
H,VA,VA-06,2024,Regular,D,Ken Mitchell,H4VA06061,7,65030.26,242530.60,242530.6
H,VA,VA-06,2024,Regular,R,Ben Cline,H8VA06104,11,654778.08,1030467.03,1030467.03
H,VA,VA-07,2024,Regular,D,Eugene Vindman,H4VA07234,8,7487429.31,18096189.51,18096189.51
H,VA,VA-07,2024,Regular,R,Derrick Anderson,H2VA07170,11,1414276.87,3408433.58,3408433.58
H,VA,VA-08,2024,Regular,D,Donald Beyer,H4VA08224,11,1495705.63,1948344.81,1948344.81
H,VA,VA-08,2024,Regular,R,Jerry Torres,H4VA08414,5,13225.00,843578.00,1138179.7
H,VA,VA-09,2024,Regular,D,Karen Baker,H4VA09057,6,80916.00,212789.46,224168.19
H,VA,VA-09,2024,Regular,R,Morgan Griffith,H0VA09055,11,737556.73,1005036.62,1005036.62
H,VA,VA-10,2024,Regular,D,Suhas Subramanyam,H4VA10279,8,1302036.45,2929391.22,2929391.22
H,VA,VA-10,2024,Regular,R,Mike Clancy,H2VA11206,8,422221.28,1162673.47,1162673.47
H,VA,VA-11,2024,Regular,D,Gerald Connolly,H8VA11062,11,1963088.25,2538285.99,2538285.99
H,VA,VA-11,2024,Regular,R,Mike Van Meter,H4VA11129,6,24006.00,67274.55,67274.55
H,VT,VT-01,2024,Regular,D,Becca Balint,H2VT01076,11,1133847.01,1394864.27,1394864.27
H,VT,VT-01,2024,Regular,R,Mark Coester,H4VT01056,6,78848.18,191333.45,191333.45
H,WA,WA-01,2024,Regular,D,Suzan DelBene,H0WA08046,11,2895359.03,3850571.40,3850571.4
H,WA,WA-01,2024,Regular,R,Jeb Brewer,H4WA01266,6,10024.00,14151.00,14151.0
H,WA,WA-02,2024,Regular,D,Rick Larsen,H0WA02080,11,1915662.56,2450006.13,2450006.13
H,WA,WA-03,2024,Regular,D,Marie Gluesenkamp Perez,H2WA03217,11,6715414.52,11856001.72,11856001.72
H,WA,WA-03,2024,Regular,R,Joe Kent,H2WA03100,15,1364869.68,2565122.67,2654419.86
H,WA,WA-04,2024,Regular,D,Jerrod Sessler,H2WA04165,11,485374.18,792239.06,792239.06
H,WA,WA-04,2024,Regular,R,Dan Newhouse,H4WA04104,11,1593420.68,2512738.99,2512738.99
H,WA,WA-05,2024,Regular,D,Carmela Conroy,H4WA05168,9,234412.19,604595.92,604595.92
H,WA,WA-05,2024,Regular,R,Michael Baumgartner,H4WA05234,7,790180.61,1505190.06,1505190.06
H,WA,WA-06,2024,Regular,D,Emily Randall,H4WA06117,8,1058511.93,1978942.81,1978942.81
H,WA,WA-06,2024,Regular,R,Drew MacEwen,H4WA06133,8,153160.41,255579.90,255579.9
H,WA,WA-07,2024,Regular,D,Pramila Jayapal,H6WA07458,11,2222125.25,2824206.25,2824206.25
H,WA,WA-08,2024,Regular,D,Kim Schrier,H8WA08189,11,4659955.22,6530378.69,6530378.69
H,WA,WA-09,2024,Regular,D,Adam Smith,H6WA09025,11,1243743.37,1677915.88,1677915.88
H,WA,WA-09,2024,Regular,R,Melissa Chaudhry,H4WA09095,6,65849.14,227467.53,227467.53
H,WA,WA-10,2024,Regular,D,Marilyn Strickland,H0WA10034,11,1557515.18,2067308.22,2067308.22
H,WA,WA-10,2024,Regular,R,Don Hewett,H0WA10067,1,39.57,39.57,39.57
H,WI,WI-01,2024,Regular,D,Peter Barca,H4WI01056,6,917147.02,2312574.60,2312574.6
H,WI,WI-01,2024,Regular,R,Bryan Steil,H8WI01156,11,4369457.68,5618110.81,5618110.81
H,WI,WI-02,2024,Regular,D,Mark Pocan,H2WI02124,11,709473.95,1070480.82,1070480.82
H,WI,WI-02,2024,Regular,R,Erik Olsen,H2WI02181,11,81528.20,183589.60,183589.6
H,WI,WI-03,2024,Regular,D,Rebecca Cooke,H2WI03130,9,2007509.37,6358058.65,6358058.65
H,WI,WI-03,2024,Regular,R,Derrick Van Orden,H0WI03175,13,4779789.84,7658526.55,7658526.55
H,WI,WI-04,2024,Regular,D,Gwen Moore,H4WI04183,11,997163.04,1356549.62,1356549.62
H,WI,WI-05,2024,Regular,D,Ben Steinhoff,H4WI05115,8,16821.75,92877.73,92877.73
H,WI,WI-05,2024,Regular,R,Scott Fitzgerald,H0WI05113,11,1020314.88,1329459.04,1329459.04
H,WI,WI-06,2024,Regular,D,John Zarbano,H4WI06139,6,9915.00,85438.35,90623.35
H,WI,WI-06,2024,Regular,R,Glenn Grothman,H4WI06048,11,757078.58,998213.83,998213.83
H,WI,WI-07,2024,Regular,D,Kyle Kilbourn,H4WI07129,10,125360.60,233031.36,233031.36
H,WI,WI-07,2024,Regular,R,Tom Tiffany,H0WI07101,11,966300.88,1248250.19,1248250.19
H,WI,WI-08,2024,Regular,D,Kristin Lyerly,H4WI08101,6,1031339.01,2802201.67,2802201.67
H,WI,WI-08,2024,Regular,R,Tony Wied,H4WI08119,6,859072.79,1597272.10,1597272.1
H,WV,WV-01,2024,Regular,R,Carol Miller,H8WV03097,11,1305884.52,1751492.00,1751492.0
H,WV,WV-02,2024,Regular,D,Steven Wendelin,H4WV02247,8,19011.25,31923.98,31923.98
H,WV,WV-02,2024,Regular,R,Riley Moore,H4WV02205,11,1015974.19,1443700.37,1443700.37
H,WY,WY-01,2024,Regular,D,Kyle Cameron,H4WY00196,6,5164.00,16215.56,16215.56
H,WY,WY-01,2024,Regular,R,Harriet Hageman,H2WY00166,11,2445760.79,3070024.92,3070024.92
S,AZ,AZ,2024,Regular,D,Ruben Gallego,S4AZ00139,11,32349689.55,64657199.96,64657199.96
S,AZ,AZ,2024,Regular,R,Kari Lake,S4AZ00220,11,10352741.19,26233710.39,26252199.2
S,CA,CA,2024,Regular,D,Adam Schiff,S4CA00555,11,39349181.28,48149196.78,48149196.78
S,CA,CA,2024,Regular,R,Steve Garvey,S4CA00803,8,10968989.61,20356132.85,20356132.85
S,CT,CT,2024,Regular,D,Chris Murphy,S2CT00132,11,10747154.08,12786118.05,12786118.05
S,CT,CT,2024,Regular,R,Matthew Corey,S8CT00121,6,36684.52,257655.82,257655.82
S,DE,DE,2024,Regular,D,Lisa Blunt Rochester,S4DE00060,10,7805715.66,9934497.35,9934497.35
S,DE,DE,2024,Regular,R,Eric Hansen,S4DE00094,8,951889.20,1015951.40,1015951.4
S,FL,FL,2024,Regular,D,Debbie Mucarsel-Powell,S4FL00611,9,14373409.59,36616416.21,36616416.21
S,FL,FL,2024,Regular,R,Rick Scott,S8FL00273,11,20172885.18,36696093.10,36696093.1
S,HI,HI,2024,Regular,D,Mazie Hirono,S2HI00106,11,2632701.55,3292048.88,3292048.88
S,HI,HI,2024,Regular,R,Bob McDermott,S2HI00155,11,2502.94,23225.25,23225.25
S,IN,IN,2024,Regular,D,Valerie McCray,S2IN00166,11,61506.88,142089.64,142089.64
S,IN,IN,2024,Regular,R,Jim Banks,S4IN00196,13,5553619.74,7337030.30,7337226.72
S,MA,MA,2024,Regular,D,Elizabeth Warren,S2MA00170,11,7270152.92,9039537.78,9039537.78
S,MA,MA,2024,Regular,R,John Deaton,S4MA00358,7,1759287.62,2244282.53,2244282.53
S,MD,MD,2024,Regular,D,Angela Alsobrooks,S4MD00327,10,12473586.36,31077805.53,31077805.53
S,MD,MD,2024,Regular,R,Larry Hogan,S4MD00483,7,7003571.12,12249553.37,12249553.37
S,ME,ME,2024,Regular,D,Angus King,S2ME00109,11,4334301.57,5368767.00,5368767.0
S,ME,ME,2024,Regular,R,Demi Kouzounas,S4ME00121,7,503997.75,1027791.62,1027791.62
S,MI,MI,2024,Regular,D,Elissa Slotkin,S4MI00470,11,24083670.99,51937060.20,51937060.2
S,MI,MI,2024,Regular,R,Mike Rogers,S4MI00595,12,5361584.06,13244825.41,13247396.66
S,MN,MN,2024,Regular,D,Amy Klobuchar,S6MN00267,11,11833516.79,14734556.75,14734556.75
S,MN,MN,2024,Regular,R,Royce White,S4MN00502,9,146332.39,1621744.66,1621744.66
S,MO,MO,2024,Regular,D,Lucas Kunce,C00771972,0,,,23184061.38
S,MO,MO,2024,Regular,R,Josh Hawley,S8MO00160,11,8833286.77,13808806.06,13808806.06
S,MS,MS,2024,Regular,D,Ty Pinkins,S4MS00187,11,499333.52,1047155.67,1047155.67
S,MS,MS,2024,Regular,R,Roger Wicker,S8MS00196,11,6180808.68,7420578.92,7420578.92
S,MT,MT,2024,Regular,D,Jon Tester,S6MT00162,15,39279203.20,93570122.72,93570122.72
S,MT,MT,2024,Regular,R,Tim Sheehy,S4MT00183,11,13837570.04,29787708.51,30015786.32
S,ND,ND,2024,Regular,D,Katrina Christiansen,S2ND00123,9,1154175.19,3066029.91,3066029.91
S,ND,ND,2024,Regular,R,Kevin Cramer,S8ND00120,11,4408478.34,5562461.74,5562461.74
S,NE,NE,2024,Regular,D,Dan Osborn,S4NE00207,11,1647635.33,15129327.27,15129327.27
S,NE,NE,2024,Regular,R,Deb Fischer,S2NE00094,11,4131180.65,6555361.20,6555361.2
S,NE,NE-2,2024,Special,D,Preston Love Jr.,S4NE00223,7,164288.27,283232.43,283232.43
S,NE,NE-2,2024,Special,R,Pete Ricketts,S6NE00129,11,4354048.90,5876228.08,5876228.08
S,NJ,NJ,2024,Regular,D,Andy Kim,S4NJ00466,11,8995242.41,12441003.62,12441003.62
S,NJ,NJ,2024,Regular,R,Curtis Bashaw,S4NJ00540,7,2665084.49,4249567.71,4249567.71
S,NM,NM,2024,Regular,D,Martin Heinrich,S2NM00088,11,7686354.06,10731410.20,10731410.2
S,NM,NM,2024,Regular,R,Nella Domenici,S4NM00183,7,3623274.73,7013192.46,7013192.46
S,NV,NV,2024,Regular,D,Jacky Rosen,S8NV00156,11,23648314.06,43915245.20,43915245.2
S,NV,NV,2024,Regular,R,Sam Brown,S2NV00308,11,9671169.13,24015452.25,24063366.48
S,NY,NY,2024,Regular,D,Kirsten Gillibrand,S0NY00410,11,7814243.06,9798986.57,9798986.57
S,NY,NY,2024,Regular,R,Mike Sapraicone,S4NY00404,10,758861.91,1417733.96,1417733.96
S,OH,OH,2024,Regular,D,Sherrod Brown,S6OH00163,11,45996058.10,96530240.72,96530240.72
S,OH,OH,2024,Regular,R,Bernie Moreno,S4OH00192,21,15480121.43,26578238.74,26920693.53
S,PA,PA,2024,Regular,D,Bob Casey Jr.,S6PA00217,10,25092746.81,58147345.34,58147345.34
S,PA,PA,2024,Regular,R,Dave McCormick,S2PA00661,17,18047484.36,35954534.24,35970836.83
S,RI,RI,2024,Regular,D,Sheldon Whitehouse,S6RI00221,11,4231005.44,4859870.01,4859870.01
S,RI,RI,2024,Regular,R,Patricia Morgan,S4RI00085,9,238028.29,296201.28,296201.28
S,TN,TN,2024,Regular,D,Gloria Johnson,S4TN00526,9,5069007.82,7585464.44,7585464.44
S,TN,TN,2024,Regular,R,Marsha Blackburn,S8TN00337,11,9327125.46,13571274.34,13571274.34
S,TX,TX,2024,Regular,D,Colin Allred,S4TX00722,10,38434067.98,94674182.67,94674182.67
S,TX,TX,2024,Regular,R,Ted Cruz,S2TX00312,11,26095586.59,74050030.94,74050030.94
S,UT,UT,2024,Regular,D,Caroline Gleich,S4UT00308,6,756449.28,1236418.90,1236418.9
S,UT,UT,2024,Regular,R,John Curtis,S4UT00282,13,4497485.90,5748063.58,5748063.58
S,VA,VA,2024,Regular,D,Tim Kaine,S2VA00142,11,12535308.72,18308453.68,18308453.68
S,VA,VA,2024,Regular,R,Hung Cao,S4VA00353,11,3051361.35,9832460.01,9832460.01
S,VT,VT,2024,Regular,D,Bernie Sanders,S4VT00033,11,6124635.58,8207886.33,8207886.33
S,VT,VT,2024,Regular,R,Gerald Malloy,S2VT00292,11,216082.35,662959.83,662959.83
S,WA,WA,2024,Regular,D,Maria Cantwell,S8WA00194,11,9871334.87,11147595.82,11147595.82
S,WA,WA,2024,Regular,R,Raul Garcia,S4WA00581,9,596882.70,773708.95,773708.95
S,WI,WI,2024,Regular,D,Tammy Baldwin,S2WI00219,11,27112158.74,50228545.14,50228545.14
S,WI,WI,2024,Regular,R,Eric Hovde,S2WI00268,10,16726282.24,31895845.70,31958333.2
S,WV,WV,2024,Regular,D,Glenn Elliott,S4WV00399,6,252261.96,855051.42,855051.42
S,WV,WV,2024,Regular,R,Jim Justice,S4WV00332,12,3492391.65,4399399.83,4587416.08
S,WY,WY,2024,Regular,D,Scott Morrow,S4WY00188,6,5371.20,45707.29,45707.29
S,WY,WY,2024,Regular,R,John Barrasso,S6WY00068,11,6299066.74,7761388.01,7761388.01
