year,type,location,race,pollster_id,pollster,partisan,methodology,date,days,sample,poll_margin,actual_margin,error,oriented
2016,S,CO,2016_Sen-G_CO,37,Big Village,,Live Phone,2016-09-22,47,784,-10.0,-5.66,-4.34,1
2016,S,CO,2016_Sen-G_CO,124,Gravis Marketing,,IVR,2016-09-22,47,799,2.0,-5.66,7.66,1
2016,S,CO,2016_Sen-G_CO,263,Public Policy Polling,D,IVR/Online Panel,2016-09-27,42,694,-10.0,-5.66,-4.34,1
2016,S,CO,2016_Sen-G_CO,215,Monmouth University Polling Institute,,Live Phone,2016-10-01,38,400,-18.0,-5.66,-12.34,1
2016,S,CO,2016_Sen-G_CO,124,Gravis Marketing,,IVR/Online Panel,2016-10-03,36,1246,-8.0,-5.66,-2.34,1
2016,S,CO,2016_Sen-G_CO,124,Gravis Marketing,,IVR/Online Panel,2016-10-12,27,1226,-10.0,-5.66,-4.34,1
2016,S,CO,2016_Sen-G_CO,179,Magellan Strategies,,Live Phone,2016-10-12,27,500,-15.0,-5.66,-9.34,1
2016,S,CO,2016_Sen-G_CO,324,SurveyMonkey,,Online Panel,2016-10-12,27,956,-10.0,-5.66,-4.34,1
2016,S,CO,2016_Sen-G_CO,267,Quinnipiac University,,Live Phone,2016-10-13,26,685,-18.0,-5.66,-12.34,1
2016,S,CO,2016_Sen-G_CO,580,University of Colorado American Politics Research Lab,,Online Panel,2016-10-21,18,1004,-14.0,-5.66,-8.34,1
2016,S,CO,2016_Sen-G_CO,391,YouGov,,Live Phone/Online Panel,2016-10-27,12,997,-5.0,-5.66,0.66,1
2016,S,CO,2016_Sen-G_CO,324,SurveyMonkey,,Online Panel,2016-10-28,11,1532,-2.0,-5.66,3.66,1
2016,S,CO,2016_Sen-G_CO,51,Ciruli Associates,,Live Phone,2016-10-30,9,550,-8.0,-5.66,-2.34,1
2016,S,CO,2016_Sen-G_CO,88,Emerson College,,IVR,2016-10-30,9,750,-5.0,-5.66,0.66,1
2016,S,CO,2016_Sen-G_CO,175,Lucid,,Online Panel,2016-10-30,9,972,-8.0,-5.66,-2.34,1
2016,S,CO,2016_Sen-G_CO,124,Gravis Marketing,,IVR/Online Panel,2016-11-01,7,1125,-3.0,-5.66,2.66,1
2016,S,CO,2016_Sen-G_CO,161,Keating Research,,Live Phone,2016-11-02,6,605,-11.0,-5.66,-5.34,1
2016,S,CO,2016_Sen-G_CO,263,Public Policy Polling,,IVR/Online Panel,2016-11-03,5,704,-10.0,-5.66,-4.34,1
2016,S,CO,2016_Sen-G_CO,324,SurveyMonkey,,Online Panel,2016-11-04,4,2777,-7.0,-5.66,-1.34,1
2016,S,CT,2016_Sen-G_CT,324,SurveyMonkey,,Online Panel,2016-10-28,11,554,-21.0,-23.06,2.06,1
2016,S,CT,2016_Sen-G_CT,324,SurveyMonkey,,Online Panel,2016-11-04,4,1387,-29.0,-23.06,-5.94,1
2016,S,FL,2016_Sen-G_FL,37,Big Village,,Live Phone,2016-09-09,60,788,11.0,7.67,3.33,1
2016,S,FL,2016_Sen-G_FL,448,The New York Times/Siena College,,Live Phone,2016-09-12,57,867,6.0,7.67,-1.67,1
2016,S,FL,2016_Sen-G_FL,299,Saint Leo University Polling Institute,,Online Panel,2016-09-13,56,475,9.5,7.67,1.83,1
2016,S,FL,2016_Sen-G_FL,49,Cherry Communications,R,Live Phone,2016-09-17,52,617,4.0,7.67,-3.67,1
2016,S,FL,2016_Sen-G_FL,215,Monmouth University Polling Institute,,Live Phone,2016-09-18,51,400,2.0,7.67,-5.67,1
2016,S,FL,2016_Sen-G_FL,323,Suffolk University,,Live Phone,2016-09-20,49,500,9.0,7.67,1.33,1
2016,S,FL,2016_Sen-G_FL,263,Public Policy Polling,D,IVR/Online Panel,2016-09-27,42,826,7.0,7.67,-0.67,1
2016,S,FL,2016_Sen-G_FL,243,InsiderAdvantage,,IVR/Online Ad,2016-09-28,41,619,4.2,7.67,-3.47,1
2016,S,FL,2016_Sen-G_FL,197,Mason-Dixon Polling & Strategy,,Live Phone,2016-09-28,41,820,7.0,7.67,-0.67,1
2016,S,FL,2016_Sen-G_FL,267,Quinnipiac University,,Live Phone,2016-09-29,40,545,4.0,7.67,-3.67,1
2016,S,FL,2016_Sen-G_FL,360,University of North Florida Public Opinion Research Lab,,Live Phone,2016-10-01,38,667,7.0,7.67,-0.67,1
2016,S,FL,2016_Sen-G_FL,88,Emerson College,,IVR,2016-10-03,36,600,7.5,7.67,-0.17,1
2016,S,FL,2016_Sen-G_FL,124,Gravis Marketing,,IVR/Online Panel,2016-10-04,35,821,4.0,7.67,-3.67,1
2016,S,FL,2016_Sen-G_FL,183,Marist College,,Live Phone,2016-10-04,35,700,2.0,7.67,-5.67,1
2016,S,FL,2016_Sen-G_FL,334,The Tyson Group,,Live Phone,2016-10-04,35,1000,8.0,7.67,0.33,1
2016,S,FL,2016_Sen-G_FL,243,InsiderAdvantage,,IVR/Online Ad,2016-10-10,29,533,3.6,7.67,-4.07,1
2016,S,FL,2016_Sen-G_FL,124,Gravis Marketing,,IVR/Online Panel,2016-10-12,27,1799,8.0,7.67,0.33,1
2016,S,FL,2016_Sen-G_FL,263,Public Policy Polling,,IVR/Online Panel,2016-10-12,27,985,6.0,7.67,-1.67,1
2016,S,FL,2016_Sen-G_FL,324,SurveyMonkey,,Online Panel,2016-10-12,27,1702,6.0,7.67,-1.67,1
2016,S,FL,2016_Sen-G_FL,267,Quinnipiac University,,Live Phone,2016-10-13,26,660,2.0,7.67,-5.67,1
2016,S,FL,2016_Sen-G_FL,175,Lucid,,Online Panel,2016-10-17,22,892,1.0,7.67,-6.67,1
2016,S,FL,2016_Sen-G_FL,49,Cherry Communications,R,Live Phone,2016-10-18,21,507,14.0,7.67,6.33,1
2016,S,FL,2016_Sen-G_FL,334,The Tyson Group,,Live Phone,2016-10-19,20,1000,5.0,7.67,-2.67,1
2016,S,FL,2016_Sen-G_FL,243,InsiderAdvantage,,IVR/Online Ad,2016-10-20,19,538,-0.0,7.67,-7.67,1
2016,S,FL,2016_Sen-G_FL,391,YouGov,,Live Phone/Online Panel,2016-10-20,19,1042,2.0,7.67,-5.67,1
2016,S,FL,2016_Sen-G_FL,277,Rasmussen Reports,,IVR/Online Panel,2016-10-21,18,875,7.0,7.67,-0.67,1
2016,S,FL,2016_Sen-G_FL,97,Florida Atlantic University Business and Economics Polling Initiative,,IVR,2016-10-22,17,500,3.5,7.67,-4.17,1
2016,S,FL,2016_Sen-G_FL,325,SurveyUSA,,IVR/Online Panel,2016-10-22,17,1251,4.0,7.67,-3.67,1
2016,S,FL,2016_Sen-G_FL,360,University of North Florida Public Opinion Research Lab,,Live Phone,2016-10-22,17,836,6.0,7.67,-1.67,1
2016,S,FL,2016_Sen-G_FL,304,Selzer & Co.,,Live Phone,2016-10-23,16,805,10.0,7.67,2.33,1
2016,S,FL,2016_Sen-G_FL,299,Saint Leo University Polling Institute,,Online Panel,2016-10-24,15,1028,4.9,7.67,-2.77,1
2016,S,FL,2016_Sen-G_FL,81,Dixie Strategies,,IVR/Live Phone,2016-10-25,14,698,5.6,7.67,-2.07,1
2016,S,FL,2016_Sen-G_FL,124,Gravis Marketing,,IVR,2016-10-25,14,1301,-0.0,7.67,-7.67,1
2016,S,FL,2016_Sen-G_FL,183,Marist College,,Live Phone,2016-10-25,14,779,8.0,7.67,0.33,1
2016,S,FL,2016_Sen-G_FL,263,Public Policy Polling,D,IVR/Online Panel,2016-10-25,14,742,-0.0,7.67,-7.67,1
2016,S,FL,2016_Sen-G_FL,88,Emerson College,,IVR,2016-10-26,13,500,2.0,7.67,-5.67,1
2016,S,FL,2016_Sen-G_FL,277,Rasmussen Reports,,IVR/Online Panel,2016-10-26,13,525,7.0,7.67,-0.67,1
2016,S,FL,2016_Sen-G_FL,448,The New York Times/Siena College,,Live Phone,2016-10-26,13,815,9.0,7.67,1.33,1
2016,S,FL,2016_Sen-G_FL,332,TargetSmart,,Live Phone/Online Panel,2016-10-27,12,718,6.0,7.67,-1.67,1
2016,S,FL,2016_Sen-G_FL,324,SurveyMonkey,,Online Panel,2016-10-28,11,2809,2.0,7.67,-5.67,1
2016,S,FL,2016_Sen-G_FL,37,Big Village,,Live Phone,2016-10-29,10,773,1.0,7.67,-6.67,1
2016,S,FL,2016_Sen-G_FL,267,Quinnipiac University,,Live Phone,2016-10-29,10,626,6.0,7.67,-1.67,1
2016,S,FL,2016_Sen-G_FL,277,Rasmussen Reports,,IVR/Online Panel,2016-10-31,8,525,7.0,7.67,-0.67,1
2016,S,FL,2016_Sen-G_FL,124,Gravis Marketing,,IVR/Online Panel,2016-11-01,7,1220,1.0,7.67,-6.67,1
2016,S,FL,2016_Sen-G_FL,243,InsiderAdvantage,,IVR/Online Ad,2016-11-01,7,603,3.6,7.67,-4.07,1
2016,S,FL,2016_Sen-G_FL,391,YouGov,,Live Phone/Online Panel,2016-11-03,5,1188,3.0,7.67,-4.67,1
2016,S,FL,2016_Sen-G_FL,277,Rasmussen Reports,,IVR/Online Panel,2016-11-04,4,525,14.0,7.67,6.33,1
2016,S,FL,2016_Sen-G_FL,324,SurveyMonkey,,Online Panel,2016-11-04,4,4092,-1.0,7.67,-8.67,1
2016,S,FL,2016_Sen-G_FL,267,Quinnipiac University,,Live Phone,2016-11-05,3,884,7.0,7.67,-0.67,1
2016,S,GA,2016_Sen-G_GA,88,Emerson College,,IVR,2016-09-11,58,600,16.0,13.75,2.25,1
2016,S,GA,2016_Sen-G_GA,243,InsiderAdvantage,,IVR/Online Ad,2016-09-14,55,568,12.9,13.75,-0.85,1
2016,S,GA,2016_Sen-G_GA,215,Monmouth University Polling Institute,,Live Phone,2016-09-17,52,401,16.0,13.75,2.25,1
2016,S,GA,2016_Sen-G_GA,267,Quinnipiac University,,Live Phone,2016-09-17,52,638,21.0,13.75,7.25,1
2016,S,GA,2016_Sen-G_GA,156,JMC Analytics,,IVR,2016-09-21,48,600,13.0,13.75,-0.75,1
2016,S,GA,2016_Sen-G_GA,166,Landmark Communications,,IVR/Live Phone,2016-10-11,28,1400,13.6,13.75,-0.15,1
2016,S,GA,2016_Sen-G_GA,324,SurveyMonkey,,Online Panel,2016-10-12,27,886,4.0,13.75,-9.75,1
2016,S,GA,2016_Sen-G_GA,175,Lucid,,Online Panel,2016-10-17,22,807,10.0,13.75,-3.75,1
2016,S,GA,2016_Sen-G_GA,7,Abt Associates,,Live Phone,2016-10-19,20,839,15.0,13.75,1.25,1
2016,S,GA,2016_Sen-G_GA,243,InsiderAdvantage,,IVR/Online Ad,2016-10-20,19,570,9.4,13.75,-4.35,1
2016,S,GA,2016_Sen-G_GA,267,Quinnipiac University,,Live Phone,2016-10-23,16,707,14.0,13.75,0.25,1
2016,S,GA,2016_Sen-G_GA,324,SurveyMonkey,,Online Panel,2016-10-28,11,2665,9.0,13.75,-4.75,1
2016,S,GA,2016_Sen-G_GA,88,Emerson College,,IVR,2016-10-30,9,650,8.0,13.75,-5.75,1
2016,S,GA,2016_Sen-G_GA,183,Marist College,,Live Phone,2016-10-31,8,707,11.0,13.75,-2.75,1
2016,S,GA,2016_Sen-G_GA,243,InsiderAdvantage,,IVR/Online Ad,2016-11-02,6,538,10.8,13.75,-2.95,1
2016,S,GA,2016_Sen-G_GA,751,Landmark Communications/Rosetta Stone Communications,,IVR/Online Panel,2016-11-03,5,1000,10.0,13.75,-3.75,1
2016,S,GA,2016_Sen-G_GA,1,20/20 Insight,,IVR,2016-11-04,4,541,7.0,13.75,-6.75,1
2016,S,GA,2016_Sen-G_GA,324,SurveyMonkey,,Online Panel,2016-11-04,4,2419,6.0,13.75,-7.75,1
2016,S,GA,2016_Sen-G_GA,391,YouGov,,Online Panel,2016-11-04,4,995,7.0,13.75,-6.75,1
2016,S,GA,2016_Sen-G_GA,751,Landmark Communications/Rosetta Stone Communications,,IVR/Online Panel,2016-11-06,2,1200,11.0,13.75,-2.75,1
2016,S,HI,2016_Sen-G_HI,324,SurveyMonkey,,Online Panel,2016-10-28,11,467,-42.0,-51.36,9.36,1
2016,S,HI,2016_Sen-G_HI,324,SurveyMonkey,,Online Panel,2016-11-04,4,426,-44.0,-51.36,7.36,1
2016,S,IA,2016_Sen-G_IA,215,Monmouth University Polling Institute,,Live Phone,2016-09-13,56,404,17.0,24.43,-7.43,1
2016,S,IA,2016_Sen-G_IA,267,Quinnipiac University,,Live Phone,2016-09-17,52,612,12.0,24.43,-12.43,1
2016,S,IA,2016_Sen-G_IA,171,Loras College Public Opinion Survey Center,,Live Phone,2016-09-21,48,491,17.1,24.43,-7.33,1
2016,S,IA,2016_Sen-G_IA,304,Selzer & Co.,,Live Phone,2016-10-05,34,642,17.0,24.43,-7.43,1
2016,S,IA,2016_Sen-G_IA,175,Lucid,,Online Panel,2016-10-09,30,917,12.0,24.43,-12.43,1
2016,S,IA,2016_Sen-G_IA,324,SurveyMonkey,,Online Panel,2016-10-12,27,1135,16.0,24.43,-8.43,1
2016,S,IA,2016_Sen-G_IA,267,Quinnipiac University,,Live Phone,2016-10-23,16,791,18.0,24.43,-6.43,1
2016,S,IA,2016_Sen-G_IA,324,SurveyMonkey,,Online Panel,2016-10-28,11,984,15.0,24.43,-9.43,1
2016,S,IA,2016_Sen-G_IA,88,Emerson College,,IVR,2016-11-02,6,700,28.0,24.43,3.57,1
2016,S,IA,2016_Sen-G_IA,171,Loras College Public Opinion Survey Center,,Live Phone,2016-11-02,6,500,16.2,24.43,-8.23,1
2016,S,IA,2016_Sen-G_IA,304,Selzer & Co.,,Live Phone,2016-11-03,5,800,23.0,24.43,-1.43,1
2016,S,IA,2016_Sen-G_IA,324,SurveyMonkey,,Online Panel,2016-11-04,4,1781,18.0,24.43,-6.43,1
2016,S,ID,2016_Sen-G_ID,88,Emerson College,,IVR,2016-10-22,17,1023,33.0,38.41,-5.41,1
2016,S,ID,2016_Sen-G_ID,324,SurveyMonkey,,Online Panel,2016-10-28,11,447,27.0,38.41,-11.41,1
2016,S,ID,2016_Sen-G_ID,324,SurveyMonkey,,Online Panel,2016-11-04,4,612,19.0,38.41,-19.41,1
2016,S,IL,2016_Sen-G_IL,171,Loras College Public Opinion Survey Center,,Live Phone,2016-09-15,54,600,-4.7,-15.08,10.38,1
2016,S,IL,2016_Sen-G_IL,88,Emerson College,,IVR,2016-09-20,49,700,-1.7,-15.08,13.38,1
2016,S,IL,2016_Sen-G_IL,232,"Normington, Petts & Associates",D,Live Phone,2016-09-28,41,600,-9.0,-15.08,6.08,1
2016,S,IL,2016_Sen-G_IL,430,Southern Illinois University Paul Simon Public Policy Institute,,Live Phone,2016-09-29,40,865,-14.4,-15.08,0.68,1
2016,S,IL,2016_Sen-G_IL,478,GS Strategy Group,R,Live Phone,2016-10-04,35,600,-4.0,-15.08,11.08,1
2016,S,IL,2016_Sen-G_IL,437,Victory Research,,Live Phone,2016-10-17,22,1200,-10.7,-15.08,4.38,1
2016,S,IL,2016_Sen-G_IL,171,Loras College Public Opinion Survey Center,,Live Phone,2016-10-26,13,600,-8.0,-15.08,7.08,1
2016,S,IL,2016_Sen-G_IL,324,SurveyMonkey,,Online Panel,2016-10-28,11,1003,-19.0,-15.08,-3.92,1
2016,S,IL,2016_Sen-G_IL,88,Emerson College,,IVR,2016-10-29,10,500,-17.5,-15.08,-2.42,1
2016,S,IL,2016_Sen-G_IL,324,SurveyMonkey,,Online Panel,2016-11-04,4,1823,-17.0,-15.08,-1.92,1
2016,S,IN,2016_Sen-G_IN,260,Public Opinion Strategies,,Live Phone,2016-10-04,35,600,-1.0,9.7,-10.7,1
2016,S,IN,2016_Sen-G_IN,175,Lucid,,Online Panel,2016-10-09,30,1123,-3.0,9.7,-12.7,1
2016,S,IN,2016_Sen-G_IN,215,Monmouth University Polling Institute,,Live Phone,2016-10-12,27,402,-6.0,9.7,-15.7,1
2016,S,IN,2016_Sen-G_IN,402,Ball State University Bowen Center for Public Affairs,,Live Phone,2016-10-13,26,544,-6.0,9.7,-15.7,1
2016,S,IN,2016_Sen-G_IN,124,Gravis Marketing,,Online Panel,2016-10-23,16,596,-2.0,9.7,-11.7,1
2016,S,IN,2016_Sen-G_IN,324,SurveyMonkey,,Online Panel,2016-10-28,11,674,4.0,9.7,-5.7,1
2016,S,IN,2016_Sen-G_IN,215,Monmouth University Polling Institute,,Live Phone,2016-10-29,10,402,-0.0,9.7,-9.7,1
2016,S,IN,2016_Sen-G_IN,124,Gravis Marketing,,Online Panel,2016-10-31,8,399,-3.0,9.7,-12.7,1
2016,S,IN,2016_Sen-G_IN,260,Public Opinion Strategies,,Live Phone,2016-11-02,6,600,5.0,9.7,-4.7,1
2016,S,IN,2016_Sen-G_IN,324,SurveyMonkey,,Online Panel,2016-11-04,4,1700,11.0,9.7,1.3,1
2016,S,KS,2016_Sen-G_KS,325,SurveyUSA,,IVR/Online Panel,2016-10-13,26,549,25.0,29.94,-4.94,1
2016,S,KS,2016_Sen-G_KS,324,SurveyMonkey,,Online Panel,2016-10-28,11,1273,17.0,29.94,-12.94,1
2016,S,KS,2016_Sen-G_KS,325,SurveyUSA,,IVR/Online Panel,2016-10-28,11,596,24.0,29.94,-5.94,1
2016,S,KS,2016_Sen-G_KS,101,Fort Hays State University Docking Institute of Public Affairs,,Live Phone,2016-11-02,6,313,64.0,29.94,34.06,1
2016,S,KS,2016_Sen-G_KS,324,SurveyMonkey,,Online Panel,2016-11-04,4,1311,22.0,29.94,-7.94,1
2016,S,KY,2016_Sen-G_KY,67,Cygnal,,Live Phone,2016-10-27,12,811,9.7,14.55,-4.85,1
2016,S,KY,2016_Sen-G_KY,379,Western Kentucky University Social Science Research Center,,Live Phone,2016-10-27,12,602,16.0,14.55,1.45,1
2016,S,KY,2016_Sen-G_KY,324,SurveyMonkey,,Online Panel,2016-10-28,11,424,6.0,14.55,-8.55,1
2016,S,KY,2016_Sen-G_KY,324,SurveyMonkey,,Online Panel,2016-11-04,4,1315,4.0,14.55,-10.55,1
2016,S,LA,2016_Sen-R_LA,175,Lucid,,Online Panel,2016-11-13,27,960,19.6,21.31,-1.71,1
2016,S,LA,2016_Sen-R_LA,338,Trafalgar Group,R,IVR,2016-11-16,24,2200,23.07,21.31,1.76,1
2016,S,LA,2016_Sen-R_LA,88,Emerson College,,IVR,2016-11-29,11,400,18.0,21.31,-3.31,1
2016,S,LA,2016_Sen-R_LA,310,Southern Media & Opinion Research,,Live Phone,2016-11-29,11,500,14.0,21.31,-7.31,1
2016,S,LA,2016_Sen-R_LA,338,Trafalgar Group,R,IVR,2016-12-05,5,2500,16.11,21.31,-5.2,1
2016,S,LA,2016_Sen-R_LA,358,University of New Orleans Survey Research Center,,IVR,2016-12-06,4,776,29.0,21.31,7.69,1
2016,S,MD,2016_Sen-G_MD,414,Goucher College Sarah T. Hughes Center for Politics,,Live Phone,2016-09-19,50,514,-30.0,-25.21,-4.79,1
2016,S,MD,2016_Sen-G_MD,755,The Washington Post/University of Maryland Center for Democracy and Civic Engagement,,Live Phone,2016-09-29,40,706,-29.0,-25.21,-3.79,1
2016,S,MD,2016_Sen-G_MD,324,SurveyMonkey,,Online Panel,2016-10-28,11,740,-35.0,-25.21,-9.79,1
2016,S,MD,2016_Sen-G_MD,324,SurveyMonkey,,Online Panel,2016-11-04,4,1216,-31.0,-25.21,-5.79,1
2016,S,MO,2016_Sen-G_MO,88,Emerson College,,IVR,2016-09-11,58,600,-2.0,2.79,-4.79,1
2016,S,MO,2016_Sen-G_MO,215,Monmouth University Polling Institute,,Live Phone,2016-10-10,29,406,2.0,2.79,-0.79,1
2016,S,MO,2016_Sen-G_MO,88,Emerson College,,IVR,2016-10-18,21,600,-0.4,2.79,-3.19,1
2016,S,MO,2016_Sen-G_MO,197,Mason-Dixon Polling & Strategy,,Live Phone,2016-10-25,14,625,1.0,2.79,-1.79,1
2016,S,MO,2016_Sen-G_MO,20,BK Strategies,,IVR,2016-10-27,12,1698,3.0,2.79,0.21,1
2016,S,MO,2016_Sen-G_MO,324,SurveyMonkey,,Online Panel,2016-10-28,11,671,-6.0,2.79,-8.79,1
2016,S,MO,2016_Sen-G_MO,69,DFM Research,D,Live Phone,2016-10-29,10,508,-0.0,2.79,-2.79,1
2016,S,MO,2016_Sen-G_MO,88,Emerson College,,IVR,2016-10-30,9,650,-0.0,2.79,-2.79,1
2016,S,MO,2016_Sen-G_MO,215,Monmouth University Polling Institute,,Live Phone,2016-10-30,9,405,1.0,2.79,-1.79,1
2016,S,MO,2016_Sen-G_MO,263,Public Policy Polling,D,IVR/Online Panel,2016-10-31,8,1083,2.0,2.79,-0.79,1
2016,S,MO,2016_Sen-G_MO,279,Remington Research Group,,IVR/Live Phone,2016-10-31,8,1722,4.0,2.79,1.21,1
2016,S,MO,2016_Sen-G_MO,52,Clarity Campaign Labs,D,IVR/Live Phone,2016-11-01,7,1036,2.0,2.79,-0.79,1
2016,S,MO,2016_Sen-G_MO,88,Emerson College,,IVR,2016-11-04,4,750,-0.7,2.79,-3.49,1
2016,S,MO,2016_Sen-G_MO,324,SurveyMonkey,,Online Panel,2016-11-04,4,1368,-7.0,2.79,-9.79,1
2016,S,NC,2016_Sen-G_NC,225,National Research,,Live Phone,2016-09-11,58,679,5.0,5.7,-0.7,1
2016,S,NC,2016_Sen-G_NC,86,Elon University,,Live Phone,2016-09-14,55,644,-1.0,5.7,-6.7,1
2016,S,NC,2016_Sen-G_NC,126,GQR,D,Live Phone,2016-09-14,55,400,16.0,5.7,10.3,1
2016,S,NC,2016_Sen-G_NC,448,The New York Times/Siena College,,Live Phone,2016-09-18,51,782,-4.0,5.7,-9.7,1
2016,S,NC,2016_Sen-G_NC,103,Beacon Research/Shaw & Co. Research,,Live Phone,2016-09-19,50,734,6.0,5.7,0.3,1
2016,S,NC,2016_Sen-G_NC,139,High Point University Survey Research Center,,Live Phone,2016-09-19,50,404,2.0,5.7,-3.7,1
2016,S,NC,2016_Sen-G_NC,263,Public Policy Polling,D,IVR/Online Panel,2016-09-19,50,1024,-0.0,5.7,-5.7,1
2016,S,NC,2016_Sen-G_NC,423,"Meredith College Department of History, Political Science, and International Studies",,Live Phone,2016-09-20,49,487,-3.0,5.7,-8.7,1
2016,S,NC,2016_Sen-G_NC,124,Gravis Marketing,,IVR/Online Panel,2016-09-23,46,694,-9.0,5.7,-14.7,1
2016,S,NC,2016_Sen-G_NC,263,Public Policy Polling,D,IVR/Online Panel,2016-09-27,42,861,2.0,5.7,-3.7,1
2016,S,NC,2016_Sen-G_NC,86,Elon University,,Live Phone,2016-09-29,40,660,-0.2,5.7,-5.9,1
2016,S,NC,2016_Sen-G_NC,267,Quinnipiac University,,Live Phone,2016-09-29,40,507,-0.0,5.7,-5.7,1
2016,S,NC,2016_Sen-G_NC,304,Selzer & Co.,,Live Phone,2016-10-01,38,805,-2.0,5.7,-7.7,1
2016,S,NC,2016_Sen-G_NC,325,SurveyUSA,,IVR/Online Panel,2016-10-01,38,656,2.0,5.7,-3.7,1
2016,S,NC,2016_Sen-G_NC,139,High Point University Survey Research Center,,Live Phone,2016-10-03,36,479,5.0,5.7,-0.7,1
2016,S,NC,2016_Sen-G_NC,88,Emerson College,,IVR,2016-10-11,28,600,1.8,5.7,-3.9,1
2016,S,NC,2016_Sen-G_NC,183,Marist College,,Live Phone,2016-10-11,28,743,-0.0,5.7,-5.7,1
2016,S,NC,2016_Sen-G_NC,323,Suffolk University,,Live Phone,2016-10-11,28,500,4.0,5.7,-1.7,1
2016,S,NC,2016_Sen-G_NC,37,Big Village,,Live Phone,2016-10-12,27,788,1.0,5.7,-4.7,1
2016,S,NC,2016_Sen-G_NC,324,SurveyMonkey,,Online Panel,2016-10-12,27,889,-6.0,5.7,-11.7,1
2016,S,NC,2016_Sen-G_NC,225,National Research,,Live Phone,2016-10-16,23,600,7.0,5.7,1.3,1
2016,S,NC,2016_Sen-G_NC,325,SurveyUSA,,IVR/Online Panel,2016-10-16,23,651,2.0,5.7,-3.7,1
2016,S,NC,2016_Sen-G_NC,175,Lucid,,Online Panel,2016-10-17,22,924,2.0,5.7,-3.7,1
2016,S,NC,2016_Sen-G_NC,263,Public Policy Polling,,IVR/Online Panel,2016-10-21,18,875,1.0,5.7,-4.7,1
2016,S,NC,2016_Sen-G_NC,277,Rasmussen Reports,,IVR/Online Panel,2016-10-21,18,875,2.0,5.7,-3.7,1
2016,S,NC,2016_Sen-G_NC,215,Monmouth University Polling Institute,,Live Phone,2016-10-22,17,402,6.0,5.7,0.3,1
2016,S,NC,2016_Sen-G_NC,448,The New York Times/Siena College,,Live Phone,2016-10-22,17,792,-1.0,5.7,-6.7,1
2016,S,NC,2016_Sen-G_NC,267,Quinnipiac University,,Live Phone,2016-10-23,16,702,1.0,5.7,-4.7,1
2016,S,NC,2016_Sen-G_NC,86,Elon University,,Live Phone,2016-10-25,14,710,3.6,5.7,-2.1,1
2016,S,NC,2016_Sen-G_NC,124,Gravis Marketing,,IVR,2016-10-25,14,1273,-3.0,5.7,-8.7,1
2016,S,NC,2016_Sen-G_NC,183,Marist College,,Live Phone,2016-10-25,14,780,-0.0,5.7,-5.7,1
2016,S,NC,2016_Sen-G_NC,88,Emerson College,,IVR,2016-10-26,13,650,4.0,5.7,-1.7,1
2016,S,NC,2016_Sen-G_NC,277,Rasmussen Reports,,IVR/Online Panel,2016-10-26,13,525,5.0,5.7,-0.7,1
2016,S,NC,2016_Sen-G_NC,391,YouGov,,Live Phone/Online Panel,2016-10-27,12,992,-0.0,5.7,-5.7,1
2016,S,NC,2016_Sen-G_NC,324,SurveyMonkey,,Online Panel,2016-10-28,11,1574,-4.0,5.7,-9.7,1
2016,S,NC,2016_Sen-G_NC,267,Quinnipiac University,,Live Phone,2016-10-29,10,602,-4.0,5.7,-9.7,1
2016,S,NC,2016_Sen-G_NC,325,SurveyUSA,,IVR/Online Panel,2016-10-30,9,659,6.0,5.7,0.3,1
2016,S,NC,2016_Sen-G_NC,263,Public Policy Polling,D,IVR/Online Panel,2016-10-31,8,1169,3.0,5.7,-2.7,1
2016,S,NC,2016_Sen-G_NC,277,Rasmussen Reports,,IVR/Online Panel,2016-10-31,8,525,4.0,5.7,-1.7,1
2016,S,NC,2016_Sen-G_NC,124,Gravis Marketing,,IVR/Online Panel,2016-11-03,5,1250,-1.0,5.7,-6.7,1
2016,S,NC,2016_Sen-G_NC,277,Rasmussen Reports,,IVR/Online Panel,2016-11-04,4,525,-1.0,5.7,-6.7,1
2016,S,NC,2016_Sen-G_NC,324,SurveyMonkey,,Online Panel,2016-11-04,4,3126,-4.0,5.7,-9.7,1
2016,S,NC,2016_Sen-G_NC,267,Quinnipiac University,,Live Phone,2016-11-05,3,870,-0.0,5.7,-5.7,1
2016,S,NC,2016_Sen-G_NC,448,The New York Times/Siena College,,Live Phone,2016-11-05,3,800,1.0,5.7,-4.7,1
2016,S,ND,2016_Sen-G_ND,324,SurveyMonkey,,Online Panel,2016-10-28,11,279,44.0,61.51,-17.51,1
2016,S,ND,2016_Sen-G_ND,324,SurveyMonkey,,Online Panel,2016-11-04,4,313,51.0,61.51,-10.51,1
2016,S,NH,2016_Sen-G_NH,215,Monmouth University Polling Institute,,Live Phone,2016-09-19,50,400,2.0,-0.14,2.14,1
2016,S,NH,2016_Sen-G_NH,9,American Research Group,,Live Phone,2016-09-22,47,522,-0.0,-0.14,0.14,1
2016,S,NH,2016_Sen-G_NH,109,GBAO,D,Live Phone,2016-09-26,43,600,-3.0,-0.14,-2.86,1
2016,S,NH,2016_Sen-G_NH,198,MassINC Polling Group,,Live Phone,2016-09-28,41,502,-2.0,-0.14,-1.86,1
2016,S,NH,2016_Sen-G_NH,323,Suffolk University,,Live Phone,2016-10-04,35,500,6.0,-0.14,6.14,1
