year,pollster,start,end,sample,population,dem,rep
2020,USC Dornsife,2020-10-04,2020-10-17,5665,lv,52.33,44.2
2020,Morning Consult,2020-10-16,2020-10-18,14994,lv,50.0,42.0
2020,USC Dornsife,2020-10-05,2020-10-18,5549,lv,52.25,44.27
2020,YouGov,2020-10-16,2020-10-18,1465,lv,51.0,40.0
2020,YouGov,2020-10-16,2020-10-18,1583,rv,47.0,36.0
2020,GBAO,2020-10-15,2020-10-19,1150,rv,51.0,39.0
2020,Morning Consult,2020-10-17,2020-10-19,12000,lv,50.0,42.0
2020,Navigator,2020-10-15,2020-10-19,1000,rv,51.0,43.0
2020,USC Dornsife,2020-10-06,2020-10-19,5483,lv,52.06,44.39
2020,Echelon Insights,2020-10-16,2020-10-20,1006,lv,48.0,44.0
2020,Morning Consult,2020-10-18,2020-10-20,15821,lv,50.0,42.0
2020,Rethink Priorities,2020-10-20,2020-10-20,4933,lv,47.7,42.4
2020,USC Dornsife,2020-10-07,2020-10-20,5401,lv,51.89,44.6
2020,YouGov,2020-10-18,2020-10-20,1500,rv,47.0,40.0
2020,YouGov,2020-10-18,2020-10-20,1343,lv,50.0,43.0
2020,Morning Consult,2020-10-19,2020-10-21,12000,lv,49.0,43.0
2020,USC Dornsife,2020-10-08,2020-10-21,5309,lv,51.8,44.94
2020,Morning Consult,2020-10-20,2020-10-22,12000,lv,49.0,43.0
2020,USC Dornsife,2020-10-09,2020-10-22,5273,lv,51.85,45.08
2020,Morning Consult,2020-10-21,2020-10-23,12000,lv,49.0,43.0
2020,USC Dornsife,2020-10-10,2020-10-23,5225,lv,51.62,45.23
2020,Morning Consult,2020-10-22,2020-10-24,12000,lv,49.0,43.0
2020,USC Dornsife,2020-10-11,2020-10-24,5333,lv,51.62,45.2
2020,Morning Consult,2020-10-23,2020-10-25,15509,lv,49.0,43.0
2020,USC Dornsife,2020-10-12,2020-10-25,5348,lv,51.9,44.9
2020,YouGov,2020-10-23,2020-10-25,1500,rv,51.0,38.0
2020,YouGov,2020-10-23,2020-10-25,1350,lv,54.0,41.0
2020,CNN/SSRS,2020-10-23,2020-10-26,917,rv,54.0,42.0
2020,CNN/SSRS,2020-10-23,2020-10-26,886,lv,54.0,42.0
2020,Morning Consult,2020-10-24,2020-10-26,12000,lv,50.0,42.0
2020,USC Dornsife,2020-10-13,2020-10-26,5285,lv,51.81,44.92
2020,Winston,2020-10-23,2020-10-26,1000,rv,47.0,43.0
2020,YouGov,2020-10-19,2020-10-26,2000,lv,54.5,45.5
2020,YouGov,2020-10-16,2020-10-26,2500,lv,51.0,40.0
2020,Morning Consult,2020-10-25,2020-10-27,12000,lv,50.0,43.0
2020,Suffolk,2020-10-23,2020-10-27,1000,lv,49.4,39.3
2020,USC Dornsife,2020-10-14,2020-10-27,5261,lv,52.39,44.35
2020,YouGov,2020-10-25,2020-10-27,1500,rv,49.0,39.0
2020,YouGov,2020-10-25,2020-10-27,1365,lv,52.0,42.0
2020,HarrisX,2020-10-25,2020-10-28,2824,rv,45.0,40.0
2020,HarrisX,2020-10-25,2020-10-28,2359,lv,47.0,42.0
2020,Morning Consult,2020-10-26,2020-10-28,16374,lv,49.0,43.0
2020,USC Dornsife,2020-10-15,2020-10-28,5271,lv,52.37,44.43
2020,Morning Consult,2020-10-27,2020-10-29,12000,lv,50.0,43.0
2020,Opinium,2020-10-26,2020-10-29,1451,rv,50.0,42.0
2020,USC Dornsife,2020-10-16,2020-10-29,5322,lv,52.24,44.55
2020,Morning Consult,2020-10-28,2020-10-30,12000,lv,50.0,43.0
2020,USC Dornsife,2020-10-17,2020-10-30,5333,lv,52.28,44.57
2020,Hart/POS,2020-10-29,2020-10-31,1000,rv,48.0,43.0
2020,Morning Consult,2020-10-29,2020-10-31,14663,lv,50.0,43.0
2020,USC Dornsife,2020-10-18,2020-10-31,5354,lv,52.45,44.51
2020,John Zogby Strategies/EMI Research Solutions,2020-11-01,2020-11-01,1008,lv,46.6,44.3
2020,USC Dornsife,2020-10-19,2020-11-01,5372,lv,52.34,44.77
2020,YouGov,2020-10-30,2020-11-01,1360,lv,52.0,43.0
2020,YouGov,2020-10-30,2020-11-01,1501,rv,49.0,40.0
2020,HarrisX,2020-10-31,2020-11-02,2813,rv,45.0,41.0
2020,HarrisX,2020-10-31,2020-11-02,2297,lv,48.0,43.0
2020,USC Dornsife,2020-10-20,2020-11-02,5413,lv,52.59,44.59
2020,YouGov,2020-10-31,2020-11-02,1500,rv,48.0,39.0
2020,YouGov,2020-10-31,2020-11-02,1363,lv,52.0,42.0
2022,McLaughlin,2020-11-21,2020-11-23,1000,lv,45.0,47.0
2022,McLaughlin,2020-12-09,2020-12-13,1000,lv,46.0,48.0
2022,Morning Consult,2021-01-20,2021-01-22,10989,rv,45.0,41.0
2022,Morning Consult,2021-01-21,2021-01-23,10764,rv,45.0,40.0
2022,Morning Consult,2021-01-22,2021-01-24,11402,rv,45.0,41.0
2022,Morning Consult,2021-01-23,2021-01-25,13334,rv,45.0,40.0
2022,Morning Consult,2021-01-24,2021-01-26,14159,rv,45.0,40.0
2022,Morning Consult,2021-01-25,2021-01-27,14390,rv,44.0,40.0
2022,Morning Consult,2021-01-26,2021-01-28,14245,rv,45.0,40.0
2022,Morning Consult,2021-01-27,2021-01-29,13818,rv,44.0,40.0
2022,Morning Consult,2021-01-28,2021-01-30,14196,rv,45.0,40.0
2022,Morning Consult,2021-01-29,2021-01-31,14343,rv,45.0,41.0
2022,Morning Consult,2021-01-30,2021-02-01,14184,rv,45.0,41.0
2022,Morning Consult,2021-01-31,2021-02-02,14080,rv,45.0,41.0
2022,Morning Consult,2021-02-01,2021-02-03,12887,rv,45.0,41.0
2022,Morning Consult,2021-02-02,2021-02-04,12781,rv,45.0,41.0
2022,Morning Consult,2021-02-03,2021-02-05,11742,rv,45.0,41.0
2022,Morning Consult,2021-02-04,2021-02-06,12644,rv,45.0,41.0
2022,Morning Consult,2021-02-05,2021-02-07,13649,rv,44.0,41.0
2022,Morning Consult,2021-02-06,2021-02-08,14202,rv,44.0,41.0
2022,Morning Consult,2021-02-07,2021-02-09,14276,rv,44.0,41.0
2022,Morning Consult,2021-02-08,2021-02-10,13269,rv,44.0,41.0
2022,Morning Consult,2021-02-09,2021-02-11,13241,rv,44.0,41.0
2022,Morning Consult,2021-02-10,2021-02-12,12426,rv,45.0,40.0
2022,Morning Consult,2021-02-11,2021-02-13,12565,rv,45.0,40.0
2022,Morning Consult,2021-02-12,2021-02-14,13339,rv,45.0,40.0
2022,Morning Consult,2021-02-13,2021-02-15,14263,rv,45.0,41.0
2022,Morning Consult,2021-02-14,2021-02-16,14401,rv,45.0,41.0
2022,Morning Consult,2021-02-15,2021-02-17,13794,rv,45.0,41.0
2022,Echelon Insights,2021-02-12,2021-02-18,1005,rv,44.0,44.0
2022,Morning Consult,2021-02-16,2021-02-18,13371,rv,45.0,41.0
2022,Morning Consult,2021-02-17,2021-02-19,12952,rv,45.0,40.0
2022,Morning Consult,2021-02-18,2021-02-20,12907,rv,45.0,40.0
2022,Morning Consult,2021-02-19,2021-02-21,13504,rv,44.0,41.0
2022,Morning Consult,2021-02-20,2021-02-22,13182,rv,44.0,41.0
2022,GQR,2021-02-18,2021-02-23,1000,rv,48.0,42.0
2022,GQR,2021-02-18,2021-02-23,1000,rv,48.0,42.0
2022,GQR,2021-02-18,2021-02-23,1000,rv,47.0,43.0
2022,Morning Consult,2021-02-21,2021-02-23,12503,rv,44.0,41.0
2022,Morning Consult,2021-02-22,2021-02-24,11559,rv,44.0,41.0
2022,Morning Consult,2021-02-23,2021-02-25,11741,rv,44.0,41.0
2022,NRSC,2021-02-22,2021-02-25,1200,lv,39.0,38.0
2022,Morning Consult,2021-02-24,2021-02-26,11923,rv,44.0,41.0
2022,Morning Consult,2021-02-25,2021-02-27,12437,rv,44.0,41.0
2022,Leger,2021-02-26,2021-02-28,1002,a,39.0,31.0
2022,McLaughlin,2021-02-24,2021-02-28,1000,lv,46.0,46.0
2022,Morning Consult,2021-02-26,2021-02-28,13831,rv,45.0,41.0
2022,Morning Consult,2021-02-27,2021-03-01,13816,rv,45.0,41.0
2022,Morning Consult,2021-02-28,2021-03-02,13534,rv,45.0,41.0
2022,Morning Consult,2021-03-01,2021-03-03,12209,rv,44.0,41.0
2022,Morning Consult,2021-03-02,2021-03-04,12296,rv,44.0,41.0
2022,Morning Consult,2021-03-03,2021-03-05,10984,rv,44.0,41.0
2022,Morning Consult,2021-03-04,2021-03-06,11291,rv,44.0,42.0
2022,Morning Consult,2021-03-05,2021-03-07,12631,rv,44.0,41.0
2022,Morning Consult,2021-03-06,2021-03-08,13701,rv,45.0,41.0
2022,Morning Consult,2021-03-07,2021-03-09,13677,rv,45.0,41.0
2022,Morning Consult,2021-03-08,2021-03-10,12090,rv,45.0,41.0
2022,Morning Consult,2021-03-09,2021-03-11,11821,rv,45.0,41.0
2022,Morning Consult,2021-03-10,2021-03-12,11158,rv,45.0,41.0
2022,Morning Consult,2021-03-11,2021-03-13,11602,rv,45.0,41.0
2022,Morning Consult,2021-03-12,2021-03-14,13018,rv,45.0,41.0
2022,Morning Consult,2021-03-13,2021-03-15,13400,rv,45.0,41.0
2022,Morning Consult,2021-03-14,2021-03-16,12968,rv,45.0,41.0
2022,Morning Consult,2021-03-15,2021-03-17,11448,rv,45.0,40.0
2022,Morning Consult,2021-03-16,2021-03-18,11162,rv,44.0,40.0
2022,Morning Consult,2021-03-17,2021-03-19,10329,rv,44.0,40.0
2022,Morning Consult,2021-03-18,2021-03-20,10142,rv,44.0,40.0
2022,Echelon Insights,2021-03-15,2021-03-21,1008,rv,46.0,42.0
2022,Morning Consult,2021-03-19,2021-03-21,10150,rv,44.0,41.0
2022,Morning Consult,2021-03-20,2021-03-22,10170,rv,45.0,41.0
2022,Morning Consult,2021-03-21,2021-03-23,9274,rv,44.0,41.0
2022,Morning Consult,2021-03-22,2021-03-24,9265,rv,44.0,41.0
2022,Morning Consult,2021-03-23,2021-03-25,10020,rv,44.0,41.0
2022,Morning Consult,2021-03-24,2021-03-26,10918,rv,44.0,41.0
2022,Morning Consult,2021-03-25,2021-03-27,11153,rv,44.0,41.0
2022,Morning Consult,2021-03-26,2021-03-28,12000,rv,44.0,41.0
2022,Morning Consult,2021-03-27,2021-03-29,12176,rv,44.0,41.0
2022,Morning Consult,2021-03-28,2021-03-30,12460,rv,44.0,41.0
2022,Morning Consult,2021-03-29,2021-03-31,12337,rv,44.0,41.0
2022,Morning Consult,2021-03-30,2021-04-01,12632,rv,43.0,41.0
2022,Morning Consult,2021-03-31,2021-04-02,12465,rv,44.0,41.0
2022,Morning Consult,2021-04-01,2021-04-03,12400,rv,44.0,41.0
2022,Morning Consult,2021-04-02,2021-04-04,13597,rv,44.0,41.0
2022,Morning Consult,2021-04-03,2021-04-05,13900,rv,44.0,41.0
2022,Morning Consult,2021-04-04,2021-04-06,13727,rv,44.0,41.0
2022,Morning Consult,2021-04-05,2021-04-07,12070,rv,44.0,40.0
2022,PEM Management Corporation,2021-04-03,2021-04-07,1000,lv,39.8,42.7
2022,Morning Consult,2021-04-06,2021-04-08,11161,rv,44.0,40.0
2022,Morning Consult,2021-04-07,2021-04-09,10142,rv,44.0,41.0
2022,Morning Consult,2021-04-08,2021-04-10,10455,rv,44.0,42.0
2022,Morning Consult,2021-04-09,2021-04-11,11286,rv,44.0,42.0
2022,Winston,2021-04-07,2021-04-11,1000,rv,45.0,41.0
2022,Morning Consult,2021-04-10,2021-04-12,10410,rv,44.0,42.0
2022,McLaughlin,2021-04-08,2021-04-13,1000,lv,46.0,46.4
2022,Morning Consult,2021-04-11,2021-04-13,9686,rv,43.0,41.0
2022,Morning Consult,2021-04-12,2021-04-14,8645,rv,43.0,41.0
2022,Morning Consult,2021-04-13,2021-04-15,10660,rv,43.0,41.0
2022,Ipsos,2021-04-12,2021-04-16,4423,a,39.0,31.0
2022,Morning Consult,2021-04-14,2021-04-16,10855,rv,44.0,41.0
2022,Morning Consult,2021-04-15,2021-04-17,11220,rv,44.0,41.0
2022,RMG Research,2021-04-15,2021-04-17,1200,rv,43.0,39.0
2022,Morning Consult,2021-04-16,2021-04-18,11528,rv,44.0,41.0
2022,Morning Consult,2021-04-17,2021-04-19,11973,rv,43.0,41.0
2022,Change Research,2021-04-15,2021-04-20,1025,rv,48.0,43.0
2022,Hart/POS,2021-04-17,2021-04-20,790,rv,47.0,42.0
2022,Morning Consult,2021-04-18,2021-04-20,11663,rv,43.0,41.0
2022,YouGov,2021-04-17,2021-04-20,1168,rv,45.0,37.0
2022,Morning Consult,2021-04-19,2021-04-21,10473,rv,43.0,42.0
2022,Morning Consult,2021-04-20,2021-04-22,10356,rv,43.0,41.0
2022,Echelon Insights,2021-04-16,2021-04-23,1043,rv,46.0,42.0
2022,Morning Consult,2021-04-21,2021-04-23,10988,rv,43.0,41.0
2022,UMass Amherst/YouGov,2021-04-21,2021-04-23,1000,a,45.0,38.0
2022,Morning Consult,2021-04-22,2021-04-24,12290,rv,44.0,41.0
2022,Morning Consult,2021-04-23,2021-04-25,13939,rv,44.0,41.0
2022,Morning Consult,2021-04-24,2021-04-26,14804,rv,44.0,41.0
2022,Morning Consult,2021-04-25,2021-04-27,13804,rv,43.0,41.0
2022,YouGov,2021-04-24,2021-04-27,1138,rv,43.0,38.0
2022,Morning Consult,2021-04-26,2021-04-28,12661,rv,43.0,41.0
2022,Morning Consult,2021-04-27,2021-04-29,12856,rv,44.0,41.0
2022,Morning Consult,2021-04-28,2021-04-30,12503,rv,44.0,41.0
2022,Morning Consult,2021-04-29,2021-05-01,12884,rv,44.0,41.0
2022,Morning Consult,2021-04-30,2021-05-02,12945,rv,44.0,41.0
2022,Morning Consult,2021-05-01,2021-05-03,13286,rv,44.0,41.0
2022,Morning Consult,2021-05-02,2021-05-04,13049,rv,44.0,41.0
2022,Morning Consult,2021-05-03,2021-05-05,12338,rv,44.0,41.0
2022,Morning Consult,2021-05-04,2021-05-06,13534,rv,44.0,41.0
2022,Morning Consult,2021-05-05,2021-05-07,13755,rv,44.0,41.0
2022,Morning Consult,2021-05-06,2021-05-08,13407,rv,44.0,41.0
2022,RMG Research,2021-05-06,2021-05-08,1000,rv,41.0,40.0
2022,Cygnal,2021-05-05,2021-05-09,1030,a,43.9,41.4
2022,Morning Consult,2021-05-07,2021-05-09,13324,rv,45.0,41.0
2022,Redfield & Wilton Strategies,2021-05-08,2021-05-09,1500,rv,41.0,36.0
2022,Redfield & Wilton Strategies,2021-05-08,2021-05-09,1189,lv,44.0,37.0
2022,Morning Consult,2021-05-08,2021-05-10,13676,rv,44.0,41.0
2022,Morning Consult,2021-05-09,2021-05-11,14391,rv,44.0,41.0
2022,YouGov,2021-05-08,2021-05-11,1138,rv,45.0,39.0
2022,Morning Consult,2021-05-10,2021-05-12,14581,rv,43.0,41.0
2022,Morning Consult,2021-05-11,2021-05-13,14268,rv,43.0,42.0
2022,Morning Consult,2021-05-12,2021-05-14,13923,rv,43.0,42.0
2022,Morning Consult,2021-05-13,2021-05-15,13395,rv,43.0,41.0
2022,Morning Consult,2021-05-14,2021-05-16,13904,rv,44.0,41.0
2022,Echelon Insights,2021-05-14,2021-05-17,1132,rv,50.0,40.0
2022,Morning Consult,2021-05-15,2021-05-17,14500,rv,44.0,41.0
2022,McLaughlin,2021-05-12,2021-05-18,1000,lv,46.0,47.0
2022,Morning Consult,2021-05-16,2021-05-18,14954,rv,44.0,41.0
2022,YouGov,2021-05-15,2021-05-18,1141,rv,47.0,38.0
2022,Morning Consult,2021-05-17,2021-05-19,15023,rv,43.0,42.0
2022,Morning Consult,2021-05-18,2021-05-20,15453,rv,43.0,42.0
2022,Morning Consult,2021-05-19,2021-05-21,15303,rv,43.0,41.0
2022,Morning Consult,2021-05-20,2021-05-22,14364,rv,43.0,41.0
2022,Morning Consult,2021-05-21,2021-05-23,13971,rv,44.0,41.0
2022,Morning Consult,2021-05-22,2021-05-24,14148,rv,44.0,41.0
2022,Quinnipiac,2021-05-18,2021-05-24,1316,a,49.0,40.0
2022,Quinnipiac,2021-05-18,2021-05-24,1174,rv,50.0,41.0
2022,ALG Research/Hart Research Associates,2021-05-20,2021-05-25,805,rv,39.0,37.0
2022,Morning Consult,2021-05-23,2021-05-25,14703,rv,44.0,41.0
2022,YouGov,2021-05-22,2021-05-25,1135,rv,46.0,37.0
2022,Morning Consult,2021-05-24,2021-05-26,14440,rv,44.0,41.0
2022,Morning Consult,2021-05-25,2021-05-27,13909,rv,44.0,42.0
2022,Morning Consult,2021-05-26,2021-05-28,13724,rv,44.0,42.0
2022,Morning Consult,2021-05-27,2021-05-29,13909,rv,44.0,41.0
2022,Morning Consult,2021-05-28,2021-05-30,14755,rv,44.0,42.0
2022,Morning Consult,2021-05-29,2021-05-31,15607,rv,44.0,41.0
2022,Morning Consult,2021-05-30,2021-06-01,16099,rv,44.0,41.0
2022,YouGov,2021-05-29,2021-06-01,1187,rv,43.0,35.0
2022,Morning Consult,2021-05-31,2021-06-02,15610,rv,44.0,41.0
2022,Morning Consult,2021-06-01,2021-06-03,14463,rv,44.0,41.0
2022,Morning Consult,2021-06-02,2021-06-04,13868,rv,43.0,41.0
2022,"Cor Services, Inc.",2021-06-02,2021-06-05,519,lv,41.0,37.0
2022,Morning Consult,2021-06-03,2021-06-05,13437,rv,43.0,41.0
2022,Morning Consult,2021-06-04,2021-06-06,14244,rv,43.0,41.0
2022,Morning Consult,2021-06-05,2021-06-07,14596,rv,43.0,41.0
2022,Anzalone Liszt Grove,2021-06-02,2021-06-08,1000,lv,46.0,46.0
2022,Morning Consult,2021-06-06,2021-06-08,14689,rv,44.0,42.0
2022,YouGov,2021-06-05,2021-06-08,1189,rv,46.0,37.0
2022,Morning Consult,2021-06-07,2021-06-09,14062,rv,43.0,42.0
2022,Morning Consult,2021-06-08,2021-06-10,13145,rv,44.0,42.0
2022,Winston,2021-06-07,2021-06-10,1000,rv,46.0,42.0
2022,Morning Consult,2021-06-09,2021-06-11,12915,rv,44.0,41.0
2022,Morning Consult,2021-06-10,2021-06-12,12782,rv,44.0,41.0
2022,Morning Consult,2021-06-11,2021-06-13,13445,rv,44.0,41.0
2022,Morning Consult,2021-06-12,2021-06-14,13788,rv,44.0,42.0
2022,Morning Consult,2021-06-13,2021-06-15,13534,rv,43.0,42.0
2022,YouGov,2021-06-12,2021-06-15,1196,rv,41.0,34.0
2022,Morning Consult,2021-06-14,2021-06-16,13250,rv,43.0,41.0
2022,Ipsos,2021-06-11,2021-06-17,4420,a,37.0,30.0
2022,Morning Consult,2021-06-15,2021-06-17,12745,rv,44.0,41.0
2022,Morning Consult,2021-06-16,2021-06-18,12357,rv,44.0,41.0
2022,Morning Consult,2021-06-17,2021-06-19,11596,rv,44.0,41.0
2022,McLaughlin,2021-06-16,2021-06-20,1000,lv,46.0,47.0
2022,Morning Consult,2021-06-18,2021-06-20,11992,rv,44.0,42.0
2022,GQR,2021-06-14,2021-06-21,2000,rv,46.0,44.0
2022,Morning Consult,2021-06-19,2021-06-21,12932,rv,44.0,42.0
2022,Echelon Insights,2021-06-18,2021-06-22,1001,rv,46.0,42.0
2022,Morning Consult,2021-06-20,2021-06-22,13540,rv,44.0,42.0
2022,YouGov,2021-06-19,2021-06-22,1157,rv,44.0,37.0
2022,Morning Consult,2021-06-21,2021-06-23,13940,rv,44.0,42.0
2022,Morning Consult,2021-06-22,2021-06-24,13669,rv,43.0,42.0
2022,RMG Research,2021-06-22,2021-06-24,1200,rv,41.0,38.0
2022,Morning Consult,2021-06-23,2021-06-25,13185,rv,44.0,42.0
2022,Morning Consult,2021-06-24,2021-06-26,12259,rv,44.0,41.0
2022,Morning Consult,2021-06-25,2021-06-27,12802,rv,45.0,41.0
2022,Morning Consult,2021-06-26,2021-06-28,14124,rv,44.0,41.0
2022,Morning Consult,2021-06-27,2021-06-29,15209,rv,44.0,41.0
2022,YouGov,2021-06-26,2021-06-29,1198,rv,44.0,36.0
2022,Morning Consult,2021-06-28,2021-06-30,15855,rv,44.0,41.0
2022,Morning Consult,2021-06-29,2021-07-01,15223,rv,44.0,42.0
2022,Morning Consult,2021-06-30,2021-07-02,14909,rv,44.0,42.0
2022,Morning Consult,2021-07-01,2021-07-03,13888,rv,44.0,41.0
2022,Morning Consult,2021-07-02,2021-07-04,14419,rv,44.0,41.0
2022,Morning Consult,2021-07-03,2021-07-05,15027,rv,44.0,41.0
2022,Morning Consult,2021-07-04,2021-07-06,15893,rv,44.0,41.0
2022,YouGov,2021-07-03,2021-07-06,1176,rv,43.0,37.0
2022,Morning Consult,2021-07-05,2021-07-07,15187,rv,44.0,41.0
2022,Morning Consult,2021-07-06,2021-07-08,14869,rv,44.0,40.0
2022,PEM Management Corporation,2021-07-08,2021-07-08,1000,lv,41.7,42.1
2022,Morning Consult,2021-07-07,2021-07-09,14032,rv,44.0,41.0
2022,Morning Consult,2021-07-08,2021-07-10,13950,rv,44.0,41.0
2022,Morning Consult,2021-07-09,2021-07-11,14019,rv,45.0,41.0
2022,Morning Consult,2021-07-10,2021-07-12,14325,rv,45.0,41.0
2022,Morning Consult,2021-07-11,2021-07-13,15438,rv,45.0,41.0
2022,YouGov,2021-07-10,2021-07-13,1159,rv,44.0,37.0
2022,Morning Consult,2021-07-12,2021-07-14,15383,rv,45.0,41.0
2022,Morning Consult,2021-07-13,2021-07-15,15554,rv,44.0,41.0
2022,Morning Consult,2021-07-14,2021-07-16,14307,rv,44.0,41.0
2022,Morning Consult,2021-07-15,2021-07-17,13650,rv,44.0,41.0
2022,Morning Consult,2021-07-16,2021-07-18,12468,rv,44.0,41.0
2022,Morning Consult,2021-07-17,2021-07-19,12243,rv,44.0,41.0
2022,Morning Consult,2021-07-18,2021-07-20,12564,rv,44.0,41.0
2022,YouGov,2021-07-17,2021-07-20,1187,rv,44.0,35.0
2022,Morning Consult,2021-07-19,2021-07-21,13670,rv,44.0,41.0
2022,Morning Consult,2021-07-20,2021-07-22,14155,rv,44.0,41.0
2022,Echelon Insights,2021-07-19,2021-07-23,1143,rv,48.0,41.0
2022,Morning Consult,2021-07-21,2021-07-23,13759,rv,44.0,41.0
2022,Morning Consult,2021-07-22,2021-07-24,13512,rv,44.0,41.0
2022,RMG Research,2021-07-22,2021-07-24,1200,rv,41.0,38.0
2022,Morning Consult,2021-07-23,2021-07-25,14085,rv,44.0,41.0
2022,Morning Consult,2021-07-24,2021-07-26,14975,rv,44.0,42.0
2022,Morning Consult,2021-07-25,2021-07-27,15347,rv,44.0,42.0
2022,YouGov,2021-07-24,2021-07-27,1178,rv,43.0,36.0
2022,Morning Consult,2021-07-26,2021-07-28,15369,rv,44.0,41.0
2022,WPAi,2021-07-20,2021-07-28,1000,rv,44.0,42.0
2022,Morning Consult,2021-07-27,2021-07-29,15113,rv,44.0,41.0
2022,Morning Consult,2021-07-28,2021-07-30,14723,rv,44.0,41.0
2022,Morning Consult,2021-07-29,2021-07-31,14607,rv,44.0,41.0
2022,Morning Consult,2021-07-30,2021-08-01,14883,rv,44.0,41.0
2022,Morning Consult,2021-07-31,2021-08-02,15574,rv,44.0,41.0
2022,Quinnipiac,2021-07-27,2021-08-02,1290,a,45.0,42.0
2022,Quinnipiac,2021-07-27,2021-08-02,1145,rv,45.0,44.0
2022,McLaughlin,2021-07-29,2021-08-03,1000,lv,46.0,48.0
2022,Morning Consult,2021-08-01,2021-08-03,16160,rv,44.0,42.0
2022,YouGov,2021-07-31,2021-08-03,1174,rv,45.0,37.0
2022,Morning Consult,2021-08-02,2021-08-04,15928,rv,44.0,42.0
2022,Morning Consult,2021-08-03,2021-08-05,15667,rv,44.0,42.0
2022,Morning Consult,2021-08-04,2021-08-06,15364,rv,44.0,41.0
2022,Morning Consult,2021-08-05,2021-08-07,14042,rv,45.0,41.0
2022,RMG Research,2021-08-05,2021-08-07,1200,rv,42.0,40.0
2022,Morning Consult,2021-08-06,2021-08-08,12779,rv,44.0,41.0
2022,Morning Consult,2021-08-07,2021-08-09,12962,rv,44.0,41.0
2022,Morning Consult,2021-08-08,2021-08-10,14793,rv,44.0,42.0
2022,YouGov,2021-08-07,2021-08-10,2306,rv,45.0,37.0
2022,Morning Consult,2021-08-09,2021-08-11,16637,rv,45.0,41.0
2022,Morning Consult,2021-08-10,2021-08-12,16529,rv,45.0,41.0
2022,Morning Consult,2021-08-11,2021-08-13,16441,rv,45.0,41.0
2022,Morning Consult,2021-08-12,2021-08-14,15849,rv,45.0,41.0
2022,Morning Consult,2021-08-13,2021-08-15,16350,rv,45.0,41.0
2022,Ipsos,2021-08-16,2021-08-16,947,a,40.0,37.0
2022,Morning Consult,2021-08-14,2021-08-16,16553,rv,45.0,41.0
2022,Hart/POS,2021-08-14,2021-08-17,790,rv,47.0,46.0
2022,Morning Consult,2021-08-15,2021-08-17,17203,rv,45.0,41.0
2022,YouGov,2021-08-14,2021-08-17,1159,rv,43.0,38.0
2022,Echelon Insights,2021-08-13,2021-08-18,1016,rv,50.0,40.0
2022,Morning Consult,2021-08-16,2021-08-18,16428,rv,44.0,41.0
2022,Schoen Cooperman,2021-08-10,2021-08-18,750,lv,46.0,48.0
2022,Susquehanna,2021-08-12,2021-08-18,800,lv,38.0,39.0
2022,Morning Consult,2021-08-17,2021-08-19,16120,rv,44.0,41.0
2022,Morning Consult,2021-08-18,2021-08-20,14759,rv,44.0,41.0
2022,Morning Consult,2021-08-19,2021-08-21,14899,rv,44.0,42.0
2022,Morning Consult,2021-08-20,2021-08-22,15545,rv,44.0,42.0
2022,Morning Consult,2021-08-21,2021-08-23,17027,rv,44.0,41.0
2022,Morning Consult,2021-08-22,2021-08-24,17649,rv,44.0,41.0
2022,YouGov,2021-08-21,2021-08-24,1162,rv,44.0,37.0
2022,Morning Consult,2021-08-23,2021-08-25,17347,rv,44.0,41.0
2022,Morning Consult,2021-08-24,2021-08-26,16973,rv,44.0,41.0
2022,Morning Consult,2021-08-25,2021-08-27,16542,rv,44.0,41.0
2022,Morning Consult,2021-08-26,2021-08-28,15555,rv,44.0,41.0
2022,Morning Consult,2021-08-27,2021-08-29,15559,rv,44.0,41.0
2022,RMG Research,2021-08-26,2021-08-29,1200,rv,40.0,40.0
2022,Morning Consult,2021-08-28,2021-08-30,16442,rv,44.0,41.0
2022,Morning Consult,2021-08-29,2021-08-31,17884,rv,44.0,42.0
2022,YouGov,2021-08-28,2021-08-31,1171,rv,45.0,38.0
2022,Morning Consult,2021-08-30,2021-09-01,17911,rv,44.0,41.0
2022,Change Research,2021-08-30,2021-09-02,1775,rv,46.0,45.0
2022,Change Research,2021-08-30,2021-09-02,1571,lv,49.0,45.0
2022,Morning Consult,2021-08-31,2021-09-02,17221,rv,44.0,41.0
2022,Morning Consult,2021-09-01,2021-09-03,16115,rv,43.0,41.0
2022,Morning Consult,2021-09-02,2021-09-04,15166,rv,43.0,41.0
2022,Morning Consult,2021-09-03,2021-09-05,15986,rv,43.0,42.0
2022,Morning Consult,2021-09-04,2021-09-06,17395,rv,43.0,42.0
2022,CNN/SSRS,2021-08-03,2021-09-07,2119,a,45.0,40.0
2022,CNN/SSRS,2021-08-03,2021-09-07,1838,rv,45.0,44.0
2022,Morning Consult,2021-09-05,2021-09-07,18918,rv,44.0,42.0
2022,YouGov,2021-09-04,2021-09-07,1158,rv,43.0,37.0
2022,Morning Consult,2021-09-06,2021-09-08,18645,rv,44.0,42.0
2022,Public Opinion Strategies,2021-09-01,2021-09-08,800,rv,42.0,42.0
2022,Winston,2021-09-04,2021-09-08,1000,rv,46.0,43.0
2022,Morning Consult,2021-09-07,2021-09-09,17890,rv,44.0,41.0
2022,Morning Consult,2021-09-08,2021-09-10,17239,rv,44.0,41.0
