year,office,state,race,pollster,partisan,start,end,sample,population,dem,rep,grade
2020,S,MI,Senate,Emerson,,2020-10-29,2020-10-31,700,lv,51.8,46.0,2.9
2020,S,MI,Senate,Morning Consult,,2020-10-22,2020-10-31,1736,lv,48.8,43.1,1.9
2020,S,MI,Senate,Research Co.,,2020-10-31,2020-11-01,450,lv,52.0,37.0,2.4
2020,S,MI,Senate,Change Research,,2020-10-29,2020-11-01,383,lv,51.0,46.0,1.4
2020,S,MI,Senate,Ipsos,,2020-10-27,2020-11-01,654,lv,51.0,44.0,2.8
2020,S,MI,Senate,Swayable,,2020-10-27,2020-11-01,393,lv,53.6,46.4,
2020,S,MN,Senate,Harper Polling,R,2020-05-26,2020-05-28,510,lv,46.0,35.0,
2020,S,MN,Senate,PPP,D,2020-07-22,2020-07-23,1218,v,48.0,39.0,1.4
2020,S,MN,Senate,Emerson,,2020-08-08,2020-08-10,733,lv,48.21,44.81,2.9
2020,S,MN,Senate,Harper Polling,R,2020-08-30,2020-09-01,501,lv,43.0,41.0,
2020,S,MN,Senate,PPP,,2020-09-03,2020-09-04,877,v,49.0,41.0,1.4
2020,S,MN,Senate,SurveyUSA,,2020-09-04,2020-09-07,553,lv,46.6,35.7,2.8
2020,S,MN,Senate,Siena/NYT,,2020-09-08,2020-09-10,814,lv,49.0,40.0,3.0
2020,S,MN,Senate,YouGov,,2020-09-09,2020-09-11,1031,lv,47.0,40.0,3.0
2020,S,MN,Senate,Redfield & Wilton Strategies,,2020-09-12,2020-09-17,718,lv,51.0,36.0,1.8
2020,S,MN,Senate,Mason-Dixon,,2020-09-21,2020-09-23,800,lv,49.0,41.0,2.6
2020,S,MN,Senate,Suffolk,,2020-09-20,2020-09-24,500,lv,44.8,34.8,2.9
2020,S,MN,Senate,SurveyUSA,,2020-10-01,2020-10-06,929,lv,44.0,37.0,2.8
2020,S,MN,Senate,Change Research,,2020-10-12,2020-10-15,1021,lv,48.0,44.0,1.4
2020,S,MN,Senate,Civiqs,D,2020-10-17,2020-10-20,840,lv,54.0,43.0,2.4
2020,S,MN,Senate,SurveyUSA,,2020-10-16,2020-10-20,625,lv,43.0,42.0,2.8
2020,S,MN,Senate,Gravis Marketing (2020 and earlier),,2020-10-24,2020-10-26,657,lv,53.0,39.0,2.0
2020,S,MN,Senate,SurveyUSA,,2020-10-23,2020-10-27,649,lv,45.0,42.0,2.8
2020,S,MN,Senate,St. Cloud State,,2020-10-10,2020-10-29,372,a,53.0,36.0,1.4
2020,S,MN,Senate,PPP,,2020-10-29,2020-10-30,770,v,51.0,42.0,1.4
2020,S,MN,Senate,Targoz Market Research,,2020-10-25,2020-10-30,1138,lv,53.0,44.0,1.8
2020,S,MN,Senate,Research Co.,,2020-10-31,2020-11-01,450,lv,50.0,39.0,2.4
2020,S,MN,Senate,Data for Progress,,2020-10-27,2020-11-01,1259,lv,54.0,44.0,2.6
2020,S,MN,Senate,Swayable,,2020-10-23,2020-11-01,430,lv,54.5,45.5,
2020,S,MS,Senate,Chism Strategies,,2020-01-03,2020-01-07,618,lv,36.0,44.3,2.4
2020,S,MS,Senate,Mason-Dixon,,2020-02-26,2020-02-28,625,rv,43.0,53.0,2.6
2020,S,MS,Senate,The Tyson Group,,2020-03-10,2020-03-12,600,lv,28.0,54.0,1.1
2020,S,MS,Senate,Impact Management Group,,2020-05-04,2020-05-07,606,lv,30.56,58.31,
2020,S,MS,Senate,PPP,D,2020-05-27,2020-05-28,871,v,41.0,49.0,1.4
2020,S,MS,Senate,Garin Hart Yang,D,2020-07-30,2020-08-09,600,lv,42.0,47.0,1.0
2020,S,MS,Senate,The Tyson Group,,2020-08-28,2020-08-30,600,lv,40.0,41.0,1.1
2020,S,MS,Senate,Civiqs,D,2020-10-23,2020-10-26,507,lv,44.0,52.0,2.4
2020,S,MS,Senate,Data for Progress,,2020-10-27,2020-11-01,562,lv,47.0,50.0,2.6
2020,S,MT,Senate,PPP,D,2020-03-12,2020-03-13,903,v,47.0,47.0,1.4
2020,S,MT,Senate,Montana State University Bozeman/University of Denver,,2020-04-10,2020-04-27,459,lv,46.19,39.22,
2020,S,MT,Senate,University of Montana,,2020-06-17,2020-06-26,517,rv,47.3,43.0,
2020,S,MT,Senate,PPP,,2020-07-09,2020-07-10,1224,v,46.0,44.0,1.4
2020,S,MT,Senate,Civiqs,D,2020-07-11,2020-07-13,873,rv,47.0,49.0,2.4
2020,S,MT,Senate,Spry Strategies,R,2020-07-11,2020-07-16,701,lv,43.85,47.09,1.5
2020,S,MT,Senate,Emerson,,2020-07-31,2020-08-02,584,lv,43.67,50.04,2.9
2020,S,MT,Senate,Fabrizio Ward/Hart Research Associates,,2020-08-30,2020-09-05,800,lv,47.0,50.0,
2020,S,MT,Senate,MSU - Bozeman,,2020-09-14,2020-10-02,1615,lv,49.0,47.0,
2020,S,MT,Senate,Emerson,,2020-10-05,2020-10-07,500,lv,42.7,51.8,2.9
2020,S,MT,Senate,PPP,,2020-10-09,2020-10-10,798,v,48.0,48.0,1.4
2020,S,MT,Senate,RMG Research,,2020-10-15,2020-10-18,800,lv,47.0,49.0,2.3
2020,S,MT,Senate,Siena/NYT,,2020-10-18,2020-10-20,758,lv,46.0,49.0,3.0
2020,S,MT,Senate,Strategies 360,,2020-10-15,2020-10-20,500,lv,47.0,48.0,1.3
2020,S,MT,Senate,MSU - Billings,,2020-10-19,2020-10-24,546,lv,48.0,47.0,1.5
2020,S,MT,Senate,PPP,D,2020-10-26,2020-10-27,886,v,48.0,47.0,1.4
2020,S,MT,Senate,Change Research,,2020-10-29,2020-11-02,920,lv,46.0,50.0,1.4
2020,S,NC,Senate,PPP,,2019-06-17,2019-06-18,610,rv,41.0,40.0,1.4
2020,S,NC,Senate,Fabrizio Ward,,2019-07-29,2019-07-31,600,lv,42.0,41.0,1.7
2020,S,NC,Senate,PPP,D,2019-09-16,2019-09-17,628,v,45.0,43.0,1.4
2020,S,NC,Senate,Meredith College,,2019-09-29,2019-10-07,998,rv,32.6,33.3,1.6
2020,S,NC,Senate,Anzalone Liszt Grove,D,2020-01-08,2020-01-12,700,lv,44.0,42.0,1.5
2020,S,NC,Senate,Public Opinion Strategies,R,2020-01-11,2020-01-15,800,lv,44.0,48.0,1.6
2020,S,NC,Senate,Marist College,,2020-02-23,2020-02-27,2120,rv,48.0,43.0,2.9
2020,S,NC,Senate,East Carolina University,,2020-02-27,2020-02-28,1288,rv,41.9,44.0,2.6
2020,S,NC,Senate,Harper Polling,,2020-04-05,2020-04-07,500,lv,34.0,38.0,
2020,S,NC,Senate,PPP,,2020-04-14,2020-04-15,1318,v,47.0,40.0,1.4
2020,S,NC,Senate,SurveyUSA,,2020-04-23,2020-04-26,580,lv,41.0,39.0,2.8
2020,S,NC,Senate,Meredith College,,2020-04-27,2020-04-28,604,rv,43.5,34.3,1.6
2020,S,NC,Senate,Civiqs,D,2020-05-02,2020-05-04,1362,rv,50.0,41.0,2.4
2020,S,NC,Senate,East Carolina University,,2020-05-07,2020-05-09,1111,rv,39.6,41.2,2.6
2020,S,NC,Senate,Meeting Street Insights,R,2020-05-09,2020-05-13,500,rv,46.2,44.4,1.4
2020,S,NC,Senate,Neighborhood Research,,2020-05-12,2020-05-21,391,lv,35.0,33.0,1.3
2020,S,NC,Senate,Harper Polling,,2020-05-26,2020-05-28,500,lv,36.0,38.0,
2020,S,NC,Senate,PPP,,2020-06-02,2020-06-03,949,v,43.0,41.0,1.4
2020,S,NC,Senate,Gravis Marketing (2020 and earlier),R,2020-06-17,2020-06-17,631,rv,45.0,46.0,2.0
2020,S,NC,Senate,Redfield & Wilton Strategies,,2020-06-14,2020-06-17,902,lv,45.0,36.0,1.8
2020,S,NC,Senate,Siena/NYT,,2020-06-08,2020-06-18,653,rv,42.0,39.0,3.0
2020,S,NC,Senate,PPP,,2020-06-22,2020-06-23,1157,v,44.0,40.0,1.4
2020,S,NC,Senate,Beacon/Shaw,,2020-06-20,2020-06-23,1012,rv,39.0,37.0,2.8
2020,S,NC,Senate,East Carolina University,,2020-06-22,2020-06-25,1149,rv,41.2,41.2,2.6
2020,S,NC,Senate,Change Research,,2020-06-26,2020-06-28,468,lv,51.0,41.0,1.4
2020,S,NC,Senate,PPP,,2020-07-07,2020-07-08,818,v,47.0,39.0,1.4
2020,S,NC,Senate,Change Research,,2020-07-10,2020-07-12,655,lv,49.0,42.0,1.4
2020,S,NC,Senate,Cardinal Point Analytics (CardinalGPS),,2020-07-13,2020-07-15,547,lv,47.3,44.2,1.6
2020,S,NC,Senate,Spry Strategies,R,2020-07-12,2020-07-16,700,lv,40.38,39.77,1.5
2020,S,NC,Senate,Redfield & Wilton Strategies,,2020-07-19,2020-07-21,919,lv,47.0,36.0,1.8
2020,S,NC,Senate,Marist College,,2020-07-14,2020-07-22,882,rv,50.0,41.0,2.9
2020,S,NC,Senate,PPP,D,2020-07-22,2020-07-23,939,v,48.0,40.0,1.4
2020,S,NC,Senate,Cardinal Point Analytics (CardinalGPS),,2020-07-22,2020-07-24,735,lv,42.9,43.1,1.6
2020,S,NC,Senate,Change Research,,2020-07-24,2020-07-26,284,lv,52.0,40.0,1.4
2020,S,NC,Senate,Morning Consult,,2020-07-17,2020-07-26,1504,lv,46.0,37.0,1.9
2020,S,NC,Senate,PPP,D,2020-07-30,2020-07-31,934,v,48.0,44.0,1.4
2020,S,NC,Senate,YouGov,,2020-07-28,2020-07-31,1121,lv,48.0,39.0,3.0
2020,S,NC,Senate,HIT Strategies,D,2020-07-23,2020-07-31,400,rv,48.0,32.0,
2020,S,NC,Senate,Data for Progress,,2020-07-24,2020-08-02,1170,lv,49.0,41.0,2.6
2020,S,NC,Senate,Change Research,,2020-08-07,2020-08-09,491,lv,48.0,43.0,1.4
2020,S,NC,Senate,Emerson,,2020-08-08,2020-08-10,673,lv,44.31,41.47,2.9
2020,S,NC,Senate,Harper Polling,,2020-08-06,2020-08-10,600,lv,41.0,38.0,
2020,S,NC,Senate,East Carolina University,,2020-08-12,2020-08-13,1255,rv,44.3,39.8,2.6
2020,S,NC,Senate,Redfield & Wilton Strategies,,2020-08-16,2020-08-17,967,lv,47.0,38.0,1.8
2020,S,NC,Senate,Change Research,,2020-08-21,2020-08-23,560,lv,52.0,42.0,1.4
2020,S,NC,Senate,Morning Consult,,2020-08-14,2020-08-23,1541,lv,47.0,39.0,1.9
2020,S,NC,Senate,East Carolina University,,2020-08-29,2020-08-30,1101,lv,44.1,43.6,2.6
2020,S,NC,Senate,Beacon/Shaw,,2020-08-29,2020-09-01,804,rv,47.0,40.0,2.8
2020,S,NC,Senate,Beacon/Shaw,,2020-08-29,2020-09-01,722,lv,48.0,42.0,2.8
2020,S,NC,Senate,Monmouth,,2020-08-29,2020-09-01,401,rv,46.0,45.0,2.9
2020,S,NC,Senate,Monmouth,,2020-08-29,2020-09-01,401,lv,47.0,45.0,2.9
2020,S,NC,Senate,Monmouth,,2020-08-29,2020-09-01,401,lv,46.0,46.0,2.9
2020,S,NC,Senate,Redfield & Wilton Strategies,,2020-08-30,2020-09-03,951,lv,47.0,37.0,1.8
2020,S,NC,Senate,Change Research,,2020-09-04,2020-09-06,442,lv,51.0,44.0,1.4
2020,S,NC,Senate,Rasmussen,,2020-09-07,2020-09-08,1000,lv,46.55,43.82,2.1
2020,S,NC,Senate,Benenson Strategy Group/GS Strategy Group,,2020-08-28,2020-09-08,1600,lv,42.0,39.0,
2020,S,NC,Senate,Trafalgar Group,R,2020-09-09,2020-09-11,1046,lv,46.1,45.3,0.7
2020,S,NC,Senate,SurveyUSA,,2020-09-10,2020-09-13,596,lv,47.0,40.0,2.8
2020,S,NC,Senate,CNN/SSRS,,2020-09-09,2020-09-13,893,rv,46.0,44.0,2.8
2020,S,NC,Senate,CNN/SSRS,,2020-09-09,2020-09-13,787,lv,47.0,46.0,2.8
2020,S,NC,Senate,Kaiser Family Foundation,,2020-08-29,2020-09-13,1172,rv,41.0,37.0,2.5
2020,S,NC,Senate,Suffolk,,2020-09-11,2020-09-14,500,lv,41.6,37.8,2.9
2020,S,NC,Senate,Redfield & Wilton Strategies,,2020-09-12,2020-09-15,1092,lv,49.0,38.0,1.8
2020,S,NC,Senate,Siena/NYT,,2020-09-11,2020-09-16,653,lv,42.0,37.0,3.0
2020,S,NC,Senate,Ipsos,,2020-09-11,2020-09-16,586,lv,48.0,44.0,2.8
2020,S,NC,Senate,Morning Consult,,2020-09-08,2020-09-17,1664,lv,45.56,39.11,1.9
2020,S,NC,Senate,Emerson,,2020-09-16,2020-09-18,717,lv,48.93,42.97,2.9
2020,S,NC,Senate,Change Research,,2020-09-18,2020-09-20,579,lv,48.0,43.0,1.4
2020,S,NC,Senate,Harper Polling,,2020-09-17,2020-09-20,612,lv,44.0,38.0,
2020,S,NC,Senate,Morning Consult,,2020-09-11,2020-09-20,1604,lv,47.0,38.0,1.9
2020,S,NC,Senate,Meredith College,,2020-09-18,2020-09-22,705,rv,43.1,41.8,1.6
2020,S,NC,Senate,YouGov,,2020-09-22,2020-09-25,1213,lv,48.0,38.0,3.0
2020,S,NC,Senate,U. Massachusetts - Lowell,,2020-09-18,2020-09-25,921,lv,49.0,43.0,2.9
2020,S,NC,Senate,Hart Research Associates,D,2020-09-24,2020-09-27,400,lv,54.0,41.0,1.0
2020,S,NC,Senate,Anzalone Liszt Grove,D,2020-09-22,2020-09-28,822,v,53.0,41.0,1.5
2020,S,NC,Senate,Change Research,,2020-10-02,2020-10-04,396,lv,50.0,46.0,1.4
2020,S,NC,Senate,East Carolina University,,2020-10-02,2020-10-04,1232,lv,46.4,46.7,2.6
2020,S,NC,Senate,PPP,,2020-10-04,2020-10-05,911,v,48.0,42.0,1.4
2020,S,NC,Senate,Data for Progress,D,2020-09-30,2020-10-05,1285,lv,50.0,39.0,2.6
2020,S,NC,Senate,Ipsos,,2020-09-29,2020-10-06,601,lv,47.0,42.0,2.8
2020,S,NC,Senate,SurveyUSA,,2020-10-08,2020-10-11,669,lv,49.0,39.0,2.8
2020,S,NC,Senate,Monmouth,,2020-10-08,2020-10-11,500,rv,48.0,44.0,2.9
2020,S,NC,Senate,Monmouth,,2020-10-08,2020-10-11,500,lv,49.0,44.0,2.9
2020,S,NC,Senate,Monmouth,,2020-10-08,2020-10-11,500,lv,48.0,47.0,2.9
2020,S,NC,Senate,RMG Research,,2020-10-07,2020-10-11,800,lv,46.0,36.0,2.3
2020,S,NC,Senate,Susquehanna,,2020-10-07,2020-10-11,500,lv,46.0,44.0,2.3
2020,S,NC,Senate,Morning Consult,,2020-10-02,2020-10-11,1993,lv,47.0,41.0,1.9
2020,S,NC,Senate,Siena/NYT,,2020-10-09,2020-10-13,627,lv,41.0,37.0,3.0
2020,S,NC,Senate,Ipsos,,2020-10-07,2020-10-13,660,lv,46.0,42.0,2.8
2020,S,NC,Senate,Emerson,,2020-10-13,2020-10-14,721,lv,44.6,43.5,2.9
2020,S,NC,Senate,Civiqs,D,2020-10-11,2020-10-14,1211,lv,51.0,45.0,2.4
2020,S,NC,Senate,ABC/Washington Post,,2020-10-12,2020-10-17,706,rv,49.0,46.0,3.0
2020,S,NC,Senate,ABC/Washington Post,,2020-10-12,2020-10-17,646,lv,49.0,47.0,3.0
2020,S,NC,Senate,East Carolina University,,2020-10-15,2020-10-18,1155,lv,48.6,47.2,2.6
2020,S,NC,Senate,Data for Progress,D,2020-10-15,2020-10-18,929,lv,46.0,42.0,2.6
2020,S,NC,Senate,Change Research,,2020-10-16,2020-10-19,521,lv,51.0,45.0,1.4
2020,S,NC,Senate,Meredith College,,2020-10-16,2020-10-19,732,lv,43.3,38.2,1.6
2020,S,NC,Senate,Citizen Data,,2020-10-17,2020-10-20,1000,lv,48.39,42.27,0.9
2020,S,NC,Senate,Ipsos,,2020-10-14,2020-10-20,660,lv,47.0,47.0,2.8
2020,S,NC,Senate,Morning Consult,,2020-10-11,2020-10-20,1904,lv,48.0,42.0,1.9
2020,S,NC,Senate,Rasmussen,,2020-10-20,2020-10-21,800,lv,45.0,45.0,2.1
2020,S,NC,Senate,Trafalgar Group,R,2020-10-20,2020-10-22,1098,lv,46.8,48.6,0.7
2020,S,NC,Senate,YouGov,,2020-10-20,2020-10-23,1022,lv,49.0,43.0,3.0
2020,S,NC,Senate,Harper Polling,,2020-10-22,2020-10-25,504,lv,46.0,43.0,
2020,S,NC,Senate,RMG Research,,2020-10-24,2020-10-26,800,lv,49.0,42.0,2.3
2020,S,NC,Senate,SurveyUSA,,2020-10-23,2020-10-26,627,lv,48.0,45.0,2.8
2020,S,NC,Senate,Swayable,,2020-10-23,2020-10-26,363,lv,49.7,50.3,
2020,S,NC,Senate,U. Massachusetts - Lowell,,2020-10-20,2020-10-26,911,lv,49.0,45.0,2.9
2020,S,NC,Senate,PPP,D,2020-10-26,2020-10-27,937,v,47.0,44.0,1.4
2020,S,NC,Senate,Gravis Marketing (2020 and earlier),,2020-10-26,2020-10-27,614,lv,46.0,44.0,2.0
2020,S,NC,Senate,Meeting Street Insights,R,2020-10-24,2020-10-27,600,lv,47.0,43.0,1.4
2020,S,NC,Senate,Siena/NYT,,2020-10-23,2020-10-27,1034,lv,46.0,43.0,3.0
2020,S,NC,Senate,Ipsos,,2020-10-21,2020-10-27,647,lv,48.0,47.0,2.8
2020,S,NC,Senate,Cardinal Point Analytics (CardinalGPS),,2020-10-27,2020-10-28,750,lv,40.65,45.9,1.6
2020,S,NC,Senate,East Carolina University,,2020-10-27,2020-10-28,1103,lv,48.14,46.6,2.6
2020,S,NC,Senate,Marist College,,2020-10-25,2020-10-28,1049,rv,53.0,43.0,2.9
2020,S,NC,Senate,Marist College,,2020-10-25,2020-10-28,800,lv,53.0,43.0,2.9
2020,S,NC,Senate,Rasmussen,,2020-10-28,2020-10-29,800,lv,47.0,44.0,2.1
2020,S,NC,Senate,CNN/SSRS,,2020-10-23,2020-10-30,901,lv,47.0,44.0,2.8
2020,S,NC,Senate,CNN/SSRS,,2020-10-23,2020-10-30,932,rv,45.0,43.0,2.8
2020,S,NC,Senate,Frederick Polls LLC,,2020-10-30,2020-10-31,676,lv,50.0,46.0,1.6
2020,S,NC,Senate,Emerson,,2020-10-29,2020-10-31,855,lv,50.4,47.2,2.9
2020,S,NC,Senate,Morning Consult,,2020-10-22,2020-10-31,1982,lv,47.4,42.5,1.9
2020,S,NC,Senate,Change Research,,2020-10-29,2020-11-01,473,lv,50.0,46.0,1.4
2020,S,NC,Senate,Data for Progress,,2020-10-27,2020-11-01,908,lv,51.0,46.0,2.6
2020,S,NC,Senate,Ipsos,,2020-10-27,2020-11-01,707,lv,48.0,46.0,2.8
2020,S,NC,Senate,Swayable,,2020-10-27,2020-11-02,619,lv,53.2,46.8,
2020,S,NE,Senate,Cygnal,R,2020-10-19,2020-10-21,625,lv,17.5,47.4,2.1
2020,S,NH,Senate,U. New Hampshire,,2020-02-19,2020-02-25,576,lv,52.0,28.0,2.6
2020,S,NH,Senate,U. New Hampshire,,2020-05-14,2020-05-18,788,lv,52.0,34.0,2.6
2020,S,NH,Senate,U. New Hampshire,,2020-06-18,2020-06-22,932,lv,50.0,37.0,2.6
2020,S,NH,Senate,U. New Hampshire,,2020-07-16,2020-07-28,1893,lv,54.0,35.0,2.6
2020,S,NH,Senate,U. New Hampshire,,2020-08-28,2020-09-01,1889,lv,54.0,36.0,2.6
2020,S,NH,Senate,U. Massachusetts - Lowell,,2020-09-17,2020-09-25,657,lv,56.0,37.0,2.9
2020,S,NH,Senate,ARG,,2020-09-25,2020-09-28,600,lv,56.0,40.0,2.3
2020,S,NH,Senate,U. New Hampshire,,2020-09-24,2020-09-28,972,lv,54.0,41.0,2.6
2020,S,NH,Senate,Emerson,,2020-09-30,2020-10-01,700,lv,55.2,40.1,2.9
2020,S,NH,Senate,St. Anselm,,2020-10-01,2020-10-04,1147,lv,53.0,39.0,2.4
2020,S,NH,Senate,U. New Hampshire,,2020-10-09,2020-10-12,899,lv,55.0,40.0,2.6
2020,S,NH,Senate,Suffolk,,2020-10-08,2020-10-12,500,lv,50.8,36.4,2.9
2020,S,NH,Senate,St. Anselm,,2020-10-23,2020-10-26,1018,lv,54.0,39.0,2.4
2020,S,NH,Senate,U. Massachusetts - Lowell,,2020-10-16,2020-10-26,757,lv,57.0,38.0,2.9
2020,S,NH,Senate,ARG,,2020-10-26,2020-10-28,600,lv,57.0,40.0,2.3
2020,S,NH,Senate,U. New Hampshire,,2020-10-24,2020-10-28,864,lv,54.0,43.0,2.6
2020,S,NJ,Senate,Monmouth,,2020-04-16,2020-04-19,317,rv,55.0,32.0,2.9
2020,S,NJ,Senate,Emerson,,2020-09-04,2020-09-07,500,lv,51.55,27.54,2.9
2020,S,NJ,Senate,Stockton University,,2020-10-07,2020-10-13,721,lv,56.6,31.6,2.6
2020,S,NJ,Senate,Rutgers-Eagleton,,2020-10-18,2020-10-24,972,rv,59.0,30.0,2.3
2020,S,NJ,Senate,Rutgers-Eagleton,,2020-10-18,2020-10-24,872,lv,61.0,31.0,2.3
2020,S,NJ,Senate,Swayable,,2020-10-23,2020-10-26,363,lv,61.0,39.0,
2020,S,NJ,Senate,Research Co.,,2020-10-31,2020-11-01,450,lv,55.0,32.0,2.4
2020,S,NM,Senate,PPP,,2020-06-12,2020-06-13,740,v,48.0,34.0,1.4
2020,S,NM,Senate,Research & Polling,,2020-08-26,2020-09-02,1123,lv,49.0,40.0,2.1
2020,S,NM,Senate,PPP,,2020-09-30,2020-10-01,886,lv,51.0,41.0,1.4
2020,S,NM,Senate,GBAO,D,2020-10-14,2020-10-17,600,lv,52.0,41.0,1.2
2020,S,NM,Senate,GBAO,D,2020-10-14,2020-10-17,600,lv,54.0,43.0,1.2
2020,S,NM,Senate,Research & Polling,,2020-10-23,2020-10-29,1180,lv,52.0,44.0,2.1
2020,S,OK,Senate,Amber Integrated,,2020-03-05,2020-03-08,500,lv,31.0,57.0,1.5
2020,S,OK,Senate,DFM Research,D,2020-07-29,2020-07-30,572,lv,34.0,50.0,1.3
2020,S,OK,Senate,SoonerPoll.com,,2020-09-02,2020-09-08,486,lv,32.8,57.3,1.8
2020,S,OK,Senate,Amber Integrated,,2020-09-17,2020-09-20,500,lv,30.0,46.0,1.5
2020,S,OK,Senate,SoonerPoll.com,,2020-10-15,2020-10-20,5466,lv,36.9,56.4,1.8
2020,S,OR,Senate,Civiqs,D,2020-09-26,2020-09-29,944,lv,55.0,35.0,2.4
2020,S,SC,Senate,WPAi,R,2019-03-11,2019-03-13,500,lv,32.0,55.0,1.7
2020,S,SC,Senate,Change Research,,2019-06-11,2019-06-14,2312,rv,35.0,52.0,1.4
2020,S,SC,Senate,Change Research,D,2019-09-17,2019-09-21,809,lv,43.0,50.0,1.4
2020,S,SC,Senate,Benchmark Research,R,2019-10-15,2019-10-21,450,rv,30.0,53.0,
2020,S,SC,Senate,Change Research,,2019-12-06,2019-12-11,998,lv,45.0,47.0,1.4
2020,S,SC,Senate,East Carolina University,,2020-01-31,2020-02-02,1756,rv,38.0,51.0,2.6
2020,S,SC,Senate,Marist College,,2020-02-18,2020-02-21,2382,rv,37.0,54.0,2.9
2020,S,SC,Senate,brilliant corners Research & Strategies,D,2020-03-03,2020-03-11,804,lv,43.0,47.0,1.0
2020,S,SC,Senate,Civiqs,D,2020-05-23,2020-05-26,591,rv,42.0,42.0,2.4
2020,S,SC,Senate,Gravis Marketing (2020 and earlier),,2020-07-17,2020-07-17,604,lv,41.0,48.0,2.0
2020,S,SC,Senate,Anzalone Liszt Grove,D,2020-07-15,2020-07-20,591,lv,45.0,49.0,1.5
2020,S,SC,Senate,PPP,D,2020-07-30,2020-07-31,1117,v,44.0,47.0,1.4
2020,S,SC,Senate,Morning Consult,,2020-07-24,2020-08-02,741,lv,43.0,44.0,1.9
2020,S,SC,Senate,Quinnipiac,,2020-07-30,2020-08-03,914,rv,44.0,44.0,2.8
2020,S,SC,Senate,Quinnipiac,,2020-09-10,2020-09-14,969,lv,48.0,48.0,2.8
2020,S,SC,Senate,Morning Consult,,2020-09-08,2020-09-17,782,lv,45.59,44.9,1.9
2020,S,SC,Senate,Morning Consult,,2020-09-11,2020-09-20,764,lv,45.0,46.0,1.9
2020,S,SC,Senate,brilliant corners Research & Strategies,D,2020-09-21,2020-09-24,608,lv,45.0,43.0,1.0
2020,S,SC,Senate,YouGov,,2020-09-22,2020-09-25,1080,lv,44.0,45.0,3.0
2020,S,SC,Senate,Quinnipiac,,2020-09-23,2020-09-27,1123,lv,48.0,48.0,2.8
2020,S,SC,Senate,GBAO,D,2020-09-24,2020-09-28,800,lv,48.0,47.0,1.2
2020,S,SC,Senate,Data for Progress,D,2020-09-23,2020-09-28,824,lv,44.0,45.0,2.6
2020,S,SC,Senate,Data for Progress,D,2020-09-23,2020-09-28,824,lv,46.0,47.0,2.6
2020,S,SC,Senate,Anzalone Liszt Grove,D,2020-09-29,2020-10-05,1011,lv,46.0,46.0,1.5
2020,S,SC,Senate,Data for Progress,D,2020-10-08,2020-10-11,801,lv,47.0,46.0,2.6
2020,S,SC,Senate,Morning Consult,,2020-10-02,2020-10-11,903,lv,42.0,48.0,1.9
2020,S,SC,Senate,Siena/NYT,,2020-10-09,2020-10-14,605,lv,40.0,46.0,3.0
2020,S,SC,Senate,brilliant corners Research & Strategies,D,2020-10-11,2020-10-16,525,lv,47.0,45.0,1.0
2020,S,SC,Senate,Morning Consult,,2020-10-11,2020-10-20,926,lv,47.0,45.0,1.9
2020,S,SC,Senate,East Carolina University,,2020-10-24,2020-10-25,763,lv,47.44,49.28,2.6
2020,S,SC,Senate,Starboard Communications,,2020-10-26,2020-10-26,800,lv,42.5,51.9,1.7
2020,S,SC,Senate,Data for Progress,D,2020-10-22,2020-10-27,1196,lv,46.0,46.0,2.6
2020,S,SC,Senate,Morning Consult,,2020-10-22,2020-10-31,904,lv,44.2,46.4,1.9
2020,S,SC,Senate,Data for Progress,,2020-10-27,2020-11-01,880,lv,46.0,49.0,2.6
2020,S,SC,Senate,Swayable,,2020-10-23,2020-11-01,416,lv,51.9,46.0,
2020,S,SC,Senate,Øptimus,,2020-10-31,2020-11-02,802,lv,41.4,51.2,
2020,S,SD,Senate,Nielson Brothers,,2020-10-24,2020-10-28,479,lv,39.0,56.0,
2020,S,TN,Senate,Cygnal,R,2020-10-20,2020-10-22,610,lv,35.6,56.3,2.1
2020,S,TN,Senate,Swayable,,2020-10-23,2020-11-01,431,lv,39.3,60.7,
2020,S,TX,Senate,Emerson,,2019-04-25,2019-04-28,799,rv,11.8,28.7,2.9
2020,S,TX,Senate,Beacon Research,D,2019-11-09,2019-11-21,601,rv,30.0,44.0,0.9
2020,S,TX,Senate,Marist College,,2020-02-23,2020-02-27,2409,rv,41.0,49.0,2.9
2020,S,TX,Senate,University of Texas at Tyler,,2020-04-18,2020-04-27,1183,rv,24.0,37.0,1.8
2020,S,TX,Senate,Beacon/Shaw,,2020-06-20,2020-06-23,1001,rv,36.0,46.0,2.8
2020,S,TX,Senate,PPP,D,2020-06-24,2020-06-25,729,v,35.0,42.0,1.4
2020,S,TX,Senate,University of Texas at Tyler,,2020-06-29,2020-07-07,1909,rv,26.0,37.0,1.8
2020,S,TX,Senate,University of Texas at Tyler,,2020-06-29,2020-07-07,1677,lv,29.0,42.0,1.8
2020,S,TX,Senate,YouGov,,2020-07-07,2020-07-10,1179,lv,36.0,44.0,3.0
2020,S,TX,Senate,Quinnipiac,,2020-07-16,2020-07-20,880,rv,38.0,47.0,2.8
2020,S,TX,Senate,Spry Strategies,R,2020-07-16,2020-07-20,750,lv,37.27,47.44,1.5
2020,S,TX,Senate,Global Strategy Group/Latino Decisions,D,2020-07-25,2020-07-29,700,lv,42.0,43.0,
